t dd no-dd
4.500000000000000000e+01 5.909563064575195312e+00 6.803256988525390625e+00
4.500000000000000000e+01 5.909563064575195312e+00 6.803256988525390625e+00
4.600000000000000000e+01 5.912802219390869141e+00 6.781230449676513672e+00
4.700000000000000000e+01 5.907808303833007812e+00 6.760661125183105469e+00
4.700000000000000000e+01 5.907808303833007812e+00 6.760661125183105469e+00
4.800000000000000000e+01 5.910075187683105469e+00 6.740598201751708984e+00
4.900000000000000000e+01 5.906274318695068359e+00 6.721008300781250000e+00
5.000000000000000000e+01 5.907800197601318359e+00 6.701818466186523438e+00
5.000000000000000000e+01 5.907800197601318359e+00 6.701818466186523438e+00
5.100000000000000000e+01 5.904881000518798828e+00 6.683624267578125000e+00
5.200000000000000000e+01 5.905941009521484375e+00 6.665977954864501953e+00
5.300000000000000000e+01 5.903682708740234375e+00 6.648660659790039062e+00
5.400000000000000000e+01 5.904424667358398438e+00 6.631597995758056641e+00
5.500000000000000000e+01 5.902660369873046875e+00 6.615034103393554688e+00
5.500000000000000000e+01 5.902660369873046875e+00 6.615034103393554688e+00
5.600000000000000000e+01 5.903143405914306641e+00 6.598721981048583984e+00
5.700000000000000000e+01 5.901791572570800781e+00 6.582731723785400391e+00
5.800000000000000000e+01 5.902069091796875000e+00 6.567059993743896484e+00
5.900000000000000000e+01 5.901002883911132812e+00 6.551651477813720703e+00
6.000000000000000000e+01 5.901188850402832031e+00 6.536514759063720703e+00
6.100000000000000000e+01 5.900349617004394531e+00 6.521838188171386719e+00
6.200000000000000000e+01 5.900444984436035156e+00 6.507409572601318359e+00
6.300000000000000000e+01 5.899754524230957031e+00 6.493247032165527344e+00
6.400000000000000000e+01 5.899784564971923828e+00 6.479396343231201172e+00
6.500000000000000000e+01 5.899260044097900391e+00 6.465798854827880859e+00
6.600000000000000000e+01 5.899253368377685547e+00 6.453295707702636719e+00
6.700000000000000000e+01 5.898818969726562500e+00 6.441101551055908203e+00
6.800000000000000000e+01 5.898770809173583984e+00 6.429180145263671875e+00
6.900000000000000000e+01 5.898447990417480469e+00 6.417479991912841797e+00
7.000000000000000000e+01 5.898385047912597656e+00 6.406068325042724609e+00
7.100000000000000000e+01 5.898110389709472656e+00 6.394803047180175781e+00
7.200000000000000000e+01 5.898053169250488281e+00 6.383810520172119141e+00
7.300000000000000000e+01 5.897824764251708984e+00 6.373007297515869141e+00
7.500000000000000000e+01 5.897578716278076172e+00 6.352013587951660156e+00
7.600000000000000000e+01 5.897518157958984375e+00 6.341790676116943359e+00
7.700000000000000000e+01 5.897362709045410156e+00 6.331882476806640625e+00
7.800000000000000000e+01 5.897312164306640625e+00 6.322143554687500000e+00
7.900000000000000000e+01 5.897169589996337891e+00 6.312529087066650391e+00
8.100000000000000000e+01 5.897013664245605469e+00 6.294197559356689453e+00
8.200000000000000000e+01 5.896966934204101562e+00 6.285335540771484375e+00
8.300000000000000000e+01 5.896870136260986328e+00 6.276604652404785156e+00
8.400000000000000000e+01 5.896832466125488281e+00 6.268096446990966797e+00
8.600000000000000000e+01 5.896710872650146484e+00 6.251450061798095703e+00
8.700000000000000000e+01 5.896644115447998047e+00 6.243371009826660156e+00
8.900000000000000000e+01 5.896554470062255859e+00 6.227662563323974609e+00
9.000000000000000000e+01 5.896518707275390625e+00 6.220103263854980469e+00
9.100000000000000000e+01 5.896472930908203125e+00 6.212589263916015625e+00
9.300000000000000000e+01 5.896404266357421875e+00 6.198032379150390625e+00
9.400000000000000000e+01 5.896376132965087891e+00 6.190948486328125000e+00
9.600000000000000000e+01 5.896316528320312500e+00 6.178081035614013672e+00
9.700000000000000000e+01 5.896289825439453125e+00 6.172171115875244141e+00
9.900000000000000000e+01 5.896243095397949219e+00 6.160617828369140625e+00
1.000000000000000000e+02 5.896225452423095703e+00 6.154951095581054688e+00
1.020000000000000000e+02 5.896187305450439453e+00 6.144070625305175781e+00
1.030000000000000000e+02 5.896169662475585938e+00 6.138791561126708984e+00
1.050000000000000000e+02 5.896139144897460938e+00 6.128452301025390625e+00
1.070000000000000000e+02 5.896111965179443359e+00 6.118512630462646484e+00
1.080000000000000000e+02 5.896100521087646484e+00 6.113664627075195312e+00
1.100000000000000000e+02 5.896078109741210938e+00 6.104201793670654297e+00
1.120000000000000000e+02 5.896061420440673828e+00 6.095541477203369141e+00
1.140000000000000000e+02 5.896044254302978516e+00 6.087857723236083984e+00
1.150000000000000000e+02 5.896036148071289062e+00 6.084107875823974609e+00
1.170000000000000000e+02 5.896023750305175781e+00 6.076837539672851562e+00
1.190000000000000000e+02 5.896013736724853516e+00 6.069755077362060547e+00
1.210000000000000000e+02 5.896002292633056641e+00 6.062876701354980469e+00
1.230000000000000000e+02 5.895994186401367188e+00 6.056272983551025391e+00
1.250000000000000000e+02 5.895987033843994141e+00 6.049861431121826172e+00
1.270000000000000000e+02 5.895980834960937500e+00 6.043693065643310547e+00
1.290000000000000000e+02 5.895974159240722656e+00 6.037696361541748047e+00
1.310000000000000000e+02 5.895967960357666016e+00 6.032100677490234375e+00
1.330000000000000000e+02 5.895964145660400391e+00 6.026921272277832031e+00
1.350000000000000000e+02 5.895960807800292969e+00 6.021906852722167969e+00
1.370000000000000000e+02 5.895956039428710938e+00 6.017059326171875000e+00
1.390000000000000000e+02 5.895951747894287109e+00 6.012374877929687500e+00
1.410000000000000000e+02 5.895949840545654297e+00 6.007778167724609375e+00
1.430000000000000000e+02 5.895948410034179688e+00 6.003358840942382812e+00
1.460000000000000000e+02 5.895946025848388672e+00 5.996969223022460938e+00
1.480000000000000000e+02 5.895944595336914062e+00 5.992856502532958984e+00
1.500000000000000000e+02 5.895943641662597656e+00 5.988880157470703125e+00
1.530000000000000000e+02 5.895941257476806641e+00 5.983098983764648438e+00
1.550000000000000000e+02 5.895940780639648438e+00 5.979339599609375000e+00
1.570000000000000000e+02 5.895940780639648438e+00 5.975782394409179688e+00
1.600000000000000000e+02 5.895938873291015625e+00 5.970526695251464844e+00
1.620000000000000000e+02 5.895937919616699219e+00 5.967187404632568359e+00
1.650000000000000000e+02 5.895936965942382812e+00 5.962270736694335938e+00
1.670000000000000000e+02 5.895937442779541016e+00 5.959167480468750000e+00
1.700000000000000000e+02 5.895935535430908203e+00 5.954603195190429688e+00
1.730000000000000000e+02 5.895936489105224609e+00 5.950258731842041016e+00
1.750000000000000000e+02 5.895936489105224609e+00 5.947426319122314453e+00
1.780000000000000000e+02 5.895935058593750000e+00 5.943364143371582031e+00
1.810000000000000000e+02 5.895934581756591797e+00 5.939439773559570312e+00
1.840000000000000000e+02 5.895934581756591797e+00 5.935680389404296875e+00
1.870000000000000000e+02 5.895934581756591797e+00 5.932067871093750000e+00
1.900000000000000000e+02 5.895933628082275391e+00 5.928612709045410156e+00
1.930000000000000000e+02 5.895934581756591797e+00 5.925290584564208984e+00
1.960000000000000000e+02 5.895934581756591797e+00 5.922110557556152344e+00
1.990000000000000000e+02 5.895935058593750000e+00 5.919023513793945312e+00
2.020000000000000000e+02 5.895934581756591797e+00 5.916089534759521484e+00
2.050000000000000000e+02 5.895935058593750000e+00 5.913247585296630859e+00
2.080000000000000000e+02 5.895934581756591797e+00 5.910535812377929688e+00
2.110000000000000000e+02 5.895934581756591797e+00 5.908021926879882812e+00
2.150000000000000000e+02 5.895933628082275391e+00 5.904772758483886719e+00
2.180000000000000000e+02 5.895934581756591797e+00 5.902464389801025391e+00
2.210000000000000000e+02 5.895933151245117188e+00 5.900225162506103516e+00
2.250000000000000000e+02 5.895934581756591797e+00 5.897373676300048828e+00
2.280000000000000000e+02 5.895933628082275391e+00 5.895334243774414062e+00
2.320000000000000000e+02 5.895933628082275391e+00 5.892728805541992188e+00
2.360000000000000000e+02 5.895934581756591797e+00 5.890234947204589844e+00
2.390000000000000000e+02 5.895934581756591797e+00 5.888444900512695312e+00
2.430000000000000000e+02 5.895933628082275391e+00 5.886154174804687500e+00
2.470000000000000000e+02 5.895933628082275391e+00 5.883968353271484375e+00
2.510000000000000000e+02 5.895934581756591797e+00 5.881873130798339844e+00
2.550000000000000000e+02 5.895934581756591797e+00 5.879884719848632812e+00
2.590000000000000000e+02 5.895934581756591797e+00 5.877973079681396484e+00
2.630000000000000000e+02 5.895933628082275391e+00 5.876165390014648438e+00
2.670000000000000000e+02 5.895934581756591797e+00 5.874426841735839844e+00
2.710000000000000000e+02 5.895933628082275391e+00 5.872759819030761719e+00
2.750000000000000000e+02 5.895933628082275391e+00 5.871154785156250000e+00
2.790000000000000000e+02 5.895933628082275391e+00 5.869628429412841797e+00
2.840000000000000000e+02 5.895933628082275391e+00 5.867810249328613281e+00
2.880000000000000000e+02 5.895934581756591797e+00 5.866420269012451172e+00
2.930000000000000000e+02 5.895933628082275391e+00 5.864761829376220703e+00
2.970000000000000000e+02 5.895934581756591797e+00 5.863497734069824219e+00
3.020000000000000000e+02 5.895934581756591797e+00 5.861993312835693359e+00
3.070000000000000000e+02 5.895934581756591797e+00 5.860565662384033203e+00
3.110000000000000000e+02 5.895934581756591797e+00 5.859479427337646484e+00
3.160000000000000000e+02 5.895934581756591797e+00 5.858182430267333984e+00
3.210000000000000000e+02 5.895934581756591797e+00 5.856946468353271484e+00
3.260000000000000000e+02 5.895934581756591797e+00 5.855775833129882812e+00
3.310000000000000000e+02 5.895933628082275391e+00 5.854658603668212891e+00
3.360000000000000000e+02 5.895933628082275391e+00 5.853595733642578125e+00
3.420000000000000000e+02 5.895933628082275391e+00 5.852385997772216797e+00
3.470000000000000000e+02 5.895933628082275391e+00 5.851425170898437500e+00
3.530000000000000000e+02 5.895933628082275391e+00 5.850335121154785156e+00
3.580000000000000000e+02 5.895934581756591797e+00 5.849474430084228516e+00
3.640000000000000000e+02 5.895935058593750000e+00 5.848486423492431641e+00
3.690000000000000000e+02 5.895933628082275391e+00 5.847710132598876953e+00
3.750000000000000000e+02 5.895934581756591797e+00 5.846817016601562500e+00
3.810000000000000000e+02 5.895934581756591797e+00 5.845977783203125000e+00
3.870000000000000000e+02 5.895933628082275391e+00 5.845179557800292969e+00
3.930000000000000000e+02 5.895934581756591797e+00 5.844419956207275391e+00
3.990000000000000000e+02 5.895934581756591797e+00 5.843702316284179688e+00
