epoch train test
553.000 99.670 71.200
554.000 99.630 71.480
555.000 99.640 71.610
556.000 99.508 71.200
557.000 99.612 71.050
558.000 99.652 71.500
559.000 99.568 70.510
560.000 99.664 71.300
561.000 99.610 70.780
562.000 99.668 70.700
563.000 99.528 71.530
564.000 99.698 71.390
565.000 99.644 71.020
566.000 99.630 71.430
567.000 99.614 71.400
568.000 99.676 71.560
569.000 99.668 71.360
570.000 99.688 71.330
571.000 99.690 71.530
572.000 99.732 70.700
573.000 99.692 70.870
574.000 99.628 71.270
575.000 99.672 71.330
576.000 99.684 71.460
577.000 99.692 71.090
578.000 99.692 71.040
579.000 99.754 71.780
580.000 99.704 71.360
581.000 99.582 71.170
582.000 99.698 71.140
583.000 99.708 71.170
584.000 99.726 71.160
585.000 99.674 70.980
586.000 99.670 71.590
587.000 99.726 71.450
588.000 99.774 71.410
589.000 99.654 71.110
590.000 99.742 70.980
591.000 99.592 71.030
592.000 99.746 71.170
593.000 99.738 71.150
594.000 99.728 71.550
595.000 99.744 71.480
596.000 99.782 71.440
597.000 99.758 70.940
598.000 99.608 71.550
599.000 99.680 71.420
600.000 99.752 71.230
601.000 99.754 71.800
602.000 99.686 71.230
603.000 99.772 71.280
604.000 99.710 71.120
605.000 99.774 71.470
606.000 99.732 71.530
607.000 99.744 71.190
608.000 99.702 71.210
609.000 99.724 71.830
610.000 99.748 71.530
611.000 99.768 71.210
612.000 99.766 71.530
613.000 99.768 71.390
614.000 99.684 70.910
615.000 99.752 71.530
616.000 99.812 71.550
617.000 99.734 71.210
618.000 99.730 71.370
619.000 99.788 70.820
620.000 99.726 71.500
621.000 99.800 71.460
622.000 99.798 71.830
623.000 99.768 71.350
624.000 99.780 71.050
625.000 99.810 71.680
626.000 99.796 71.510
627.000 99.780 71.780
628.000 99.800 71.330
629.000 99.776 71.440
630.000 99.736 71.590
631.000 99.722 71.160
632.000 99.800 71.450
633.000 99.776 71.260
634.000 99.784 70.760
635.000 99.788 71.150
636.000 99.776 71.060
637.000 99.714 71.050
638.000 99.808 71.350
639.000 99.824 71.460
640.000 99.746 71.180
641.000 99.792 71.370
642.000 99.842 70.950
643.000 99.774 71.150
644.000 99.826 71.030
645.000 99.770 71.270
646.000 99.724 71.140
647.000 99.760 70.990
648.000 99.768 71.070
649.000 99.794 71.550
650.000 99.758 71.620
651.000 99.748 71.580
652.000 99.760 71.470
653.000 99.798 71.090
654.000 99.820 72.030
655.000 99.806 71.650
656.000 99.804 71.620
657.000 99.828 71.750
658.000 99.796 72.060
659.000 99.740 71.590
660.000 99.808 71.740
661.000 99.804 71.140
662.000 99.818 71.490
663.000 99.834 71.280
664.000 99.830 71.670
665.000 99.852 71.870
666.000 99.846 71.600
667.000 99.838 71.510
668.000 99.830 71.590
669.000 99.838 71.550
670.000 99.822 71.280
671.000 99.852 71.710
672.000 99.780 71.500
673.000 99.816 71.340
674.000 99.798 71.090
675.000 99.834 71.610
676.000 99.834 71.750
677.000 99.800 71.670
678.000 99.800 71.290
679.000 99.836 71.870
680.000 99.788 71.670
681.000 99.814 71.420
682.000 99.860 71.850
683.000 99.818 71.600
684.000 99.842 71.590
685.000 99.806 71.380
686.000 99.836 71.130
687.000 99.852 71.420
688.000 99.824 71.100
689.000 99.882 71.270
690.000 99.868 71.340
691.000 99.858 71.590
692.000 99.804 71.660
693.000 99.878 71.510
694.000 99.838 71.260
695.000 99.830 71.480
696.000 99.874 71.500
697.000 99.846 71.490
698.000 99.800 71.530
699.000 99.830 71.470
700.000 99.854 71.570
701.000 99.840 71.270
702.000 99.828 71.130
703.000 99.860 71.610
704.000 99.866 71.570
705.000 99.822 71.830
706.000 99.876 71.420
707.000 99.816 71.300
708.000 99.822 71.490
709.000 99.886 71.590
710.000 99.882 71.740
711.000 99.840 71.370
712.000 99.796 71.480
713.000 99.866 71.800
714.000 99.846 71.370
715.000 99.884 71.770
716.000 99.824 71.400
717.000 99.880 71.760
718.000 99.862 71.480
719.000 99.882 71.800
720.000 99.840 71.470
721.000 99.864 71.980
722.000 99.900 71.210
723.000 99.882 71.000
724.000 99.910 71.590
725.000 99.836 71.390
726.000 99.870 71.830
727.000 99.884 72.000
728.000 99.896 71.850
729.000 99.904 71.700
730.000 99.900 71.690
731.000 99.868 71.970
732.000 99.856 71.550
733.000 99.856 71.820
734.000 99.882 71.820
735.000 99.890 71.670
736.000 99.868 71.570
737.000 99.874 71.630
738.000 99.872 71.570
739.000 99.902 71.770
740.000 99.894 71.980
741.000 99.852 71.810
742.000 99.886 71.850
743.000 99.882 71.810
744.000 99.926 71.870
745.000 99.902 71.760
746.000 99.856 71.950
747.000 99.900 71.660
748.000 99.888 72.070
749.000 99.870 71.790
750.000 99.886 71.970
751.000 99.882 71.930
752.000 99.894 71.730
753.000 99.886 71.840
754.000 99.874 71.820
755.000 99.886 71.690
756.000 99.926 71.480
757.000 99.878 71.560
758.000 99.886 71.530
759.000 99.880 71.800
760.000 99.914 71.620
761.000 99.900 71.700
762.000 99.912 71.550
763.000 99.896 71.800
764.000 99.866 71.580
765.000 99.912 71.860
766.000 99.896 71.810
767.000 99.898 71.660
768.000 99.920 71.580
769.000 99.892 71.730
770.000 99.862 71.190
771.000 99.916 71.580
772.000 99.892 71.610
773.000 99.910 71.730
774.000 99.888 71.770
775.000 99.886 71.040
776.000 99.912 71.600
777.000 99.866 71.390
778.000 99.900 71.630
779.000 99.888 71.840
780.000 99.882 71.670
781.000 99.880 71.480
782.000 99.884 71.520
783.000 99.940 71.610
784.000 99.924 71.780
785.000 99.896 71.560
786.000 99.910 71.730
787.000 99.904 71.600
788.000 99.924 71.470
789.000 99.896 71.500
790.000 99.886 71.710
791.000 99.900 71.700
792.000 99.918 71.750
793.000 99.938 71.640
794.000 99.926 71.880
795.000 99.888 71.730
796.000 99.936 71.510
797.000 99.900 71.650
798.000 99.888 71.250
799.000 99.888 71.610
800.000 99.918 71.920
801.000 99.920 71.700
802.000 99.944 71.810
803.000 99.920 71.860
804.000 99.926 71.300
805.000 99.930 71.370
806.000 99.922 71.880
807.000 99.930 71.590
808.000 99.890 71.850
809.000 99.950 71.560
810.000 99.924 71.860
811.000 99.882 71.260
812.000 99.918 72.110
813.000 99.922 71.590
814.000 99.928 71.760
815.000 99.896 72.000
816.000 99.920 71.980
817.000 99.918 71.790
818.000 99.900 71.580
819.000 99.928 71.340
820.000 99.938 71.400
821.000 99.924 71.750
822.000 99.912 71.500
823.000 99.918 71.970
824.000 99.896 71.700
825.000 99.938 71.290
826.000 99.936 71.580
827.000 99.928 71.590
828.000 99.934 71.850
829.000 99.914 71.620
830.000 99.926 72.090
831.000 99.884 71.980
832.000 99.926 71.700
833.000 99.920 71.730
834.000 99.888 71.790
835.000 99.926 72.160
836.000 99.946 71.800
837.000 99.938 72.050
838.000 99.932 71.670
839.000 99.922 71.630
840.000 99.926 71.400
841.000 99.928 71.920
842.000 99.940 71.950
843.000 99.936 72.060
844.000 99.906 71.810
845.000 99.940 71.640
846.000 99.928 71.660
847.000 99.930 71.930
848.000 99.954 71.820
849.000 99.916 71.790
850.000 99.928 71.670
851.000 99.942 72.140
852.000 99.946 71.740
853.000 99.938 71.600
854.000 99.936 71.640
855.000 99.946 71.740
856.000 99.944 71.850
857.000 99.944 72.080
858.000 99.948 71.900
859.000 99.938 71.570
860.000 99.928 71.890
861.000 99.930 71.720
862.000 99.938 72.110
863.000 99.930 71.570
864.000 99.946 71.930
865.000 99.932 71.460
866.000 99.922 72.100
867.000 99.942 72.070
868.000 99.944 71.800
869.000 99.948 71.860
870.000 99.910 71.590
871.000 99.938 71.790
872.000 99.936 71.990
873.000 99.952 71.880
874.000 99.940 72.250
875.000 99.942 71.870
876.000 99.902 71.500
877.000 99.948 72.140
878.000 99.938 71.880
879.000 99.962 72.070
880.000 99.938 72.160
881.000 99.928 71.750
882.000 99.944 72.100
883.000 99.924 71.590
884.000 99.932 71.650
885.000 99.962 71.740
886.000 99.958 71.720
887.000 99.926 71.430
888.000 99.930 71.880
889.000 99.952 71.390
890.000 99.916 71.540
891.000 99.956 72.170
892.000 99.944 72.350
893.000 99.940 72.150
894.000 99.934 71.530
895.000 99.956 72.010
896.000 99.944 71.790
897.000 99.946 72.000
898.000 99.948 71.810
899.000 99.968 71.680
900.000 99.934 71.880
901.000 99.972 71.810
902.000 99.968 71.970
903.000 99.940 71.550
904.000 99.946 71.870
905.000 99.942 71.470
906.000 99.946 71.980
907.000 99.962 72.030
908.000 99.952 71.920
909.000 99.966 72.040
910.000 99.938 71.400
911.000 99.960 72.300
912.000 99.948 72.270
913.000 99.946 71.800
914.000 99.956 71.710
915.000 99.966 72.290
916.000 99.956 72.170
917.000 99.950 72.030
918.000 99.972 71.950
919.000 99.954 71.870
920.000 99.948 71.740
921.000 99.952 71.680
922.000 99.958 72.120
923.000 99.962 71.850
924.000 99.958 71.750
925.000 99.962 71.600
926.000 99.970 71.810
927.000 99.948 72.170
928.000 99.974 71.690
929.000 99.970 72.050
930.000 99.980 72.200
931.000 99.934 71.880
932.000 99.964 71.950
933.000 99.958 71.840
934.000 99.966 72.170
935.000 99.958 71.870
936.000 99.960 71.820
937.000 99.974 71.750
938.000 99.946 71.930
939.000 99.956 72.210
940.000 99.960 71.520
941.000 99.958 72.160
942.000 99.972 72.110
943.000 99.958 71.960
944.000 99.968 72.150
945.000 99.970 71.750
946.000 99.956 72.080
947.000 99.952 71.650
948.000 99.970 71.940
949.000 99.968 71.360
950.000 99.962 71.890
951.000 99.944 72.010
952.000 99.974 72.110
953.000 99.968 71.920
954.000 99.968 72.000
955.000 99.964 71.960
956.000 99.966 71.630
957.000 99.970 71.700
958.000 99.950 71.930
959.000 99.964 71.520
960.000 99.976 72.050
961.000 99.966 71.830
962.000 99.960 71.740
963.000 99.970 71.410
964.000 99.976 71.970
965.000 99.968 71.800
966.000 99.960 71.460
967.000 99.964 71.620
968.000 99.966 71.740
969.000 99.982 71.600
970.000 99.966 71.920
971.000 99.950 71.820
972.000 99.960 72.040
973.000 99.968 72.030
974.000 99.972 71.750
975.000 99.978 72.000
976.000 99.978 71.940
977.000 99.972 72.050
978.000 99.960 71.890
979.000 99.970 71.940
980.000 99.974 72.400
981.000 99.972 72.050
982.000 99.968 71.460
983.000 99.968 71.850
984.000 99.972 71.870
985.000 99.966 71.710
986.000 99.986 71.840
987.000 99.970 71.660
988.000 99.968 72.100
989.000 99.964 72.280
990.000 99.970 72.080
991.000 99.976 72.060
992.000 99.980 72.050
993.000 99.964 71.860
994.000 99.972 72.200
995.000 99.976 71.980
996.000 99.968 71.940
997.000 99.976 72.150
998.000 99.970 71.840
999.000 99.976 72.110
1000.000 99.960 71.910
1001.000 99.972 71.960
1002.000 99.940 72.130
1003.000 99.978 72.160
1004.000 99.980 72.040
1005.000 99.968 72.190
1006.000 99.964 72.250
1007.000 99.968 72.030
1008.000 99.962 71.860
1009.000 99.950 72.080
1010.000 99.970 72.080
1011.000 99.974 72.100
1012.000 99.958 72.070
1013.000 99.968 71.890
1014.000 99.974 72.020
1015.000 99.956 72.080
1016.000 99.968 72.050
1017.000 99.968 72.090
1018.000 99.978 72.040
1019.000 99.968 71.820
1020.000 99.964 72.180
1021.000 99.968 71.860
1022.000 99.970 71.960
1023.000 99.960 72.010
1024.000 99.984 72.120
1025.000 99.974 71.930
1026.000 99.982 72.130
1027.000 99.986 71.820
1028.000 99.976 72.050
1029.000 99.972 71.950
1030.000 99.982 72.060
1031.000 99.980 72.080
1032.000 99.964 71.700
1033.000 99.976 72.100
1034.000 99.976 71.990
1035.000 99.984 71.900
1036.000 99.968 72.050
1037.000 99.966 71.820
1038.000 99.984 71.900
1039.000 99.982 72.230
1040.000 99.978 72.070
1041.000 99.974 71.880
1042.000 99.970 71.930
1043.000 99.984 71.960
1044.000 99.976 71.870
1045.000 99.986 71.860
1046.000 99.980 72.060
1047.000 99.976 71.800
1048.000 99.982 71.780
1049.000 99.980 71.760
1050.000 99.988 72.030
1051.000 99.972 72.110
1052.000 99.978 71.710
1053.000 99.978 71.560
1054.000 99.976 71.960
1055.000 99.988 72.070
1056.000 99.986 71.930
1057.000 99.974 72.100
1058.000 99.974 71.960
1059.000 99.938 71.690
1060.000 99.980 71.970
1061.000 99.982 71.690
1062.000 99.984 72.050
1063.000 99.972 71.890
1064.000 99.982 71.980
1065.000 99.986 71.840
1066.000 99.980 71.770
1067.000 99.988 71.860
1068.000 99.976 71.550
1069.000 99.980 72.180
1070.000 99.972 71.970
1071.000 99.988 71.990
1072.000 99.984 72.120
1073.000 99.970 72.110
1074.000 99.980 72.030
1075.000 99.980 71.650
1076.000 99.978 72.320
1077.000 99.988 71.950
1078.000 99.984 72.260
1079.000 99.990 72.000
1080.000 99.964 72.260
1081.000 99.978 72.140
1082.000 99.988 71.830
1083.000 99.976 71.910
1084.000 99.984 72.100
1085.000 99.978 71.850
1086.000 99.986 72.030
1087.000 99.978 71.980
1088.000 99.984 72.240
1089.000 99.974 72.070
1090.000 99.978 72.260
1091.000 99.978 72.110
1092.000 99.966 72.130
1093.000 99.982 72.100
1094.000 99.980 72.460
1095.000 99.984 71.960
1096.000 99.968 72.200
1097.000 99.982 72.400
1098.000 99.984 71.890
1099.000 99.982 72.240
1100.000 99.962 72.160
1101.000 99.988 72.140
1102.000 99.980 72.270
1103.000 99.978 72.510
1104.000 99.982 72.110
1105.000 99.994 72.180
1106.000 99.970 72.390
1107.000 99.978 72.210
1108.000 99.980 72.120
1109.000 99.976 72.060
1110.000 99.982 72.070
1111.000 99.986 72.060
1112.000 99.984 71.810
1113.000 99.982 72.290
1114.000 99.982 71.880
1115.000 99.970 72.530
1116.000 99.982 72.140
1117.000 99.990 72.380
1118.000 99.984 71.970
1119.000 99.984 72.060
1120.000 99.988 71.860
1121.000 99.976 72.060
1122.000 99.990 72.030
1123.000 99.976 71.910
1124.000 99.986 71.840
1125.000 99.986 72.050
1126.000 99.986 72.330
1127.000 99.980 72.060
1128.000 99.974 71.920
1129.000 99.984 71.990
1130.000 99.976 72.060
1131.000 99.984 72.150
1132.000 99.982 71.800
1133.000 99.986 72.080
1134.000 99.988 72.180
1135.000 99.984 72.050
1136.000 99.984 72.030
1137.000 99.992 71.870
1138.000 99.986 72.060
1139.000 99.990 71.940
1140.000 99.992 71.990
1141.000 99.996 71.830
1142.000 99.978 71.630
1143.000 99.986 71.850
1144.000 99.984 71.930
1145.000 99.986 71.870
1146.000 99.984 71.870
1147.000 99.990 71.900
1148.000 99.984 71.970
1149.000 99.982 72.180
1150.000 99.986 71.900
1151.000 99.994 72.250
