t dd no-dd
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
1.000000000000000000e+00 1.645542907714843750e+01 1.745410346984863281e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
2.000000000000000000e+00 1.483934211730957031e+01 1.744496154785156250e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
3.000000000000000000e+00 1.184878826141357422e+01 1.743432998657226562e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
4.000000000000000000e+00 9.004619598388671875e+00 1.742182922363281250e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
5.000000000000000000e+00 8.156336784362792969e+00 1.740765953063964844e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
6.000000000000000000e+00 7.505472183227539062e+00 1.738987541198730469e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
7.000000000000000000e+00 7.017141342163085938e+00 1.736769676208496094e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
8.000000000000000000e+00 6.582776546478271484e+00 1.734014129638671875e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
9.000000000000000000e+00 6.264838695526123047e+00 1.730629730224609375e+01
1.000000000000000000e+01 5.989981174468994141e+00 1.726523590087890625e+01
1.000000000000000000e+01 5.989981174468994141e+00 1.726523590087890625e+01
1.000000000000000000e+01 5.989981174468994141e+00 1.726523590087890625e+01
1.000000000000000000e+01 5.989981174468994141e+00 1.726523590087890625e+01
1.000000000000000000e+01 5.989981174468994141e+00 1.726523590087890625e+01
1.000000000000000000e+01 5.989981174468994141e+00 1.726523590087890625e+01
1.100000000000000000e+01 5.765110015869140625e+00 1.721592712402343750e+01
1.100000000000000000e+01 5.765110015869140625e+00 1.721592712402343750e+01
1.100000000000000000e+01 5.765110015869140625e+00 1.721592712402343750e+01
1.100000000000000000e+01 5.765110015869140625e+00 1.721592712402343750e+01
1.100000000000000000e+01 5.765110015869140625e+00 1.721592712402343750e+01
1.100000000000000000e+01 5.765110015869140625e+00 1.721592712402343750e+01
1.200000000000000000e+01 5.573743343353271484e+00 1.715722465515136719e+01
1.200000000000000000e+01 5.573743343353271484e+00 1.715722465515136719e+01
1.200000000000000000e+01 5.573743343353271484e+00 1.715722465515136719e+01
1.200000000000000000e+01 5.573743343353271484e+00 1.715722465515136719e+01
1.200000000000000000e+01 5.573743343353271484e+00 1.715722465515136719e+01
1.300000000000000000e+01 5.428215503692626953e+00 1.708843994140625000e+01
1.300000000000000000e+01 5.428215503692626953e+00 1.708843994140625000e+01
1.300000000000000000e+01 5.428215503692626953e+00 1.708843994140625000e+01
1.300000000000000000e+01 5.428215503692626953e+00 1.708843994140625000e+01
1.300000000000000000e+01 5.428215503692626953e+00 1.708843994140625000e+01
1.400000000000000000e+01 5.310397148132324219e+00 1.701055145263671875e+01
1.400000000000000000e+01 5.310397148132324219e+00 1.701055145263671875e+01
1.400000000000000000e+01 5.310397148132324219e+00 1.701055145263671875e+01
1.400000000000000000e+01 5.310397148132324219e+00 1.701055145263671875e+01
1.500000000000000000e+01 5.219144344329833984e+00 1.692146682739257812e+01
1.500000000000000000e+01 5.219144344329833984e+00 1.692146682739257812e+01
1.500000000000000000e+01 5.219144344329833984e+00 1.692146682739257812e+01
1.500000000000000000e+01 5.219144344329833984e+00 1.692146682739257812e+01
1.500000000000000000e+01 5.219144344329833984e+00 1.692146682739257812e+01
1.600000000000000000e+01 5.131055831909179688e+00 1.681941223144531250e+01
1.600000000000000000e+01 5.131055831909179688e+00 1.681941223144531250e+01
1.600000000000000000e+01 5.131055831909179688e+00 1.681941223144531250e+01
1.600000000000000000e+01 5.131055831909179688e+00 1.681941223144531250e+01
1.700000000000000000e+01 5.063228607177734375e+00 1.670376968383789062e+01
1.700000000000000000e+01 5.063228607177734375e+00 1.670376968383789062e+01
1.700000000000000000e+01 5.063228607177734375e+00 1.670376968383789062e+01
1.800000000000000000e+01 4.996858596801757812e+00 1.657322311401367188e+01
1.800000000000000000e+01 4.996858596801757812e+00 1.657322311401367188e+01
1.800000000000000000e+01 4.996858596801757812e+00 1.657322311401367188e+01
1.800000000000000000e+01 4.996858596801757812e+00 1.657322311401367188e+01
1.900000000000000000e+01 4.939050674438476562e+00 1.642699432373046875e+01
1.900000000000000000e+01 4.939050674438476562e+00 1.642699432373046875e+01
1.900000000000000000e+01 4.939050674438476562e+00 1.642699432373046875e+01
2.000000000000000000e+01 4.882578372955322266e+00 1.626413917541503906e+01
2.000000000000000000e+01 4.882578372955322266e+00 1.626413917541503906e+01
2.000000000000000000e+01 4.882578372955322266e+00 1.626413917541503906e+01
2.100000000000000000e+01 4.835395336151123047e+00 1.608382606506347656e+01
2.100000000000000000e+01 4.835395336151123047e+00 1.608382606506347656e+01
2.100000000000000000e+01 4.835395336151123047e+00 1.608382606506347656e+01
2.200000000000000000e+01 4.788586139678955078e+00 1.588512325286865234e+01
2.200000000000000000e+01 4.788586139678955078e+00 1.588512325286865234e+01
2.200000000000000000e+01 4.788586139678955078e+00 1.588512325286865234e+01
2.300000000000000000e+01 4.752446174621582031e+00 1.567720317840576172e+01
2.300000000000000000e+01 4.752446174621582031e+00 1.567720317840576172e+01
2.300000000000000000e+01 4.752446174621582031e+00 1.567720317840576172e+01
2.400000000000000000e+01 4.710600852966308594e+00 1.546268558502197266e+01
2.400000000000000000e+01 4.710600852966308594e+00 1.546268558502197266e+01
2.500000000000000000e+01 4.677724838256835938e+00 1.523411941528320312e+01
2.500000000000000000e+01 4.677724838256835938e+00 1.523411941528320312e+01
2.500000000000000000e+01 4.677724838256835938e+00 1.523411941528320312e+01
2.600000000000000000e+01 4.640441417694091797e+00 1.499015140533447266e+01
2.600000000000000000e+01 4.640441417694091797e+00 1.499015140533447266e+01
2.700000000000000000e+01 4.609920978546142578e+00 1.473429298400878906e+01
2.700000000000000000e+01 4.609920978546142578e+00 1.473429298400878906e+01
2.700000000000000000e+01 4.609920978546142578e+00 1.473429298400878906e+01
2.800000000000000000e+01 4.575077533721923828e+00 1.448917007446289062e+01
2.800000000000000000e+01 4.575077533721923828e+00 1.448917007446289062e+01
2.900000000000000000e+01 4.552315235137939453e+00 1.423679161071777344e+01
2.900000000000000000e+01 4.552315235137939453e+00 1.423679161071777344e+01
3.000000000000000000e+01 4.521461963653564453e+00 1.397595977783203125e+01
3.000000000000000000e+01 4.521461963653564453e+00 1.397595977783203125e+01
3.100000000000000000e+01 4.502553462982177734e+00 1.370849227905273438e+01
3.100000000000000000e+01 4.502553462982177734e+00 1.370849227905273438e+01
3.200000000000000000e+01 4.473664760589599609e+00 1.343313026428222656e+01
3.200000000000000000e+01 4.473664760589599609e+00 1.343313026428222656e+01
3.300000000000000000e+01 4.458751201629638672e+00 1.315100574493408203e+01
3.300000000000000000e+01 4.458751201629638672e+00 1.315100574493408203e+01
3.400000000000000000e+01 4.429200172424316406e+00 1.286339187622070312e+01
3.400000000000000000e+01 4.429200172424316406e+00 1.286339187622070312e+01
3.500000000000000000e+01 4.417832851409912109e+00 1.261029434204101562e+01
3.500000000000000000e+01 4.417832851409912109e+00 1.261029434204101562e+01
3.600000000000000000e+01 4.389539718627929688e+00 1.236601638793945312e+01
3.600000000000000000e+01 4.389539718627929688e+00 1.236601638793945312e+01
3.700000000000000000e+01 4.381077289581298828e+00 1.211748695373535156e+01
3.700000000000000000e+01 4.381077289581298828e+00 1.211748695373535156e+01
3.800000000000000000e+01 4.354872226715087891e+00 1.187090206146240234e+01
3.900000000000000000e+01 4.347900867462158203e+00 1.162252235412597656e+01
3.900000000000000000e+01 4.347900867462158203e+00 1.162252235412597656e+01
4.000000000000000000e+01 4.322680473327636719e+00 1.136886692047119141e+01
4.100000000000000000e+01 4.324458599090576172e+00 1.111182022094726562e+01
4.100000000000000000e+01 4.324458599090576172e+00 1.111182022094726562e+01
4.200000000000000000e+01 4.299140930175781250e+00 1.085383987426757812e+01
4.300000000000000000e+01 4.303052902221679688e+00 1.059437370300292969e+01
4.300000000000000000e+01 4.303052902221679688e+00 1.059437370300292969e+01
4.400000000000000000e+01 4.276327610015869141e+00 1.034424304962158203e+01
4.500000000000000000e+01 4.283934593200683594e+00 1.010086345672607422e+01
4.500000000000000000e+01 4.283934593200683594e+00 1.010086345672607422e+01
4.600000000000000000e+01 4.254452705383300781e+00 9.861464500427246094e+00
4.700000000000000000e+01 4.266475677490234375e+00 9.624451637268066406e+00
4.700000000000000000e+01 4.266475677490234375e+00 9.624451637268066406e+00
4.800000000000000000e+01 4.232995510101318359e+00 9.411343574523925781e+00
4.900000000000000000e+01 4.251439094543457031e+00 9.206674575805664062e+00
5.000000000000000000e+01 4.212954521179199219e+00 9.013662338256835938e+00
5.000000000000000000e+01 4.212954521179199219e+00 9.013662338256835938e+00
5.100000000000000000e+01 4.238964080810546875e+00 8.829157829284667969e+00
5.200000000000000000e+01 4.193556308746337891e+00 8.658514022827148438e+00
5.300000000000000000e+01 4.228861808776855469e+00 8.496387481689453125e+00
5.400000000000000000e+01 4.174514293670654297e+00 8.344768524169921875e+00
5.500000000000000000e+01 4.219577789306640625e+00 8.201441764831542969e+00
5.500000000000000000e+01 4.219577789306640625e+00 8.201441764831542969e+00
5.600000000000000000e+01 4.155111312866210938e+00 8.069246292114257812e+00
5.700000000000000000e+01 4.211291790008544922e+00 7.948386192321777344e+00
5.800000000000000000e+01 4.136999607086181641e+00 7.837373733520507812e+00
5.900000000000000000e+01 4.205393791198730469e+00 7.736225128173828125e+00
6.000000000000000000e+01 4.122068405151367188e+00 7.642168521881103516e+00
6.100000000000000000e+01 4.200477600097656250e+00 7.556391716003417969e+00
6.200000000000000000e+01 4.106616497039794922e+00 7.475157260894775391e+00
6.300000000000000000e+01 4.199068069458007812e+00 7.399200916290283203e+00
6.400000000000000000e+01 4.091105461120605469e+00 7.326663970947265625e+00
6.500000000000000000e+01 4.199244499206542969e+00 7.258813858032226562e+00
6.600000000000000000e+01 4.077072620391845703e+00 7.194577693939208984e+00
6.700000000000000000e+01 4.199082851409912109e+00 7.132638931274414062e+00
6.800000000000000000e+01 4.064672946929931641e+00 7.072594165802001953e+00
6.900000000000000000e+01 4.199316501617431641e+00 7.014547824859619141e+00
7.000000000000000000e+01 4.052722930908203125e+00 6.958071708679199219e+00
7.100000000000000000e+01 4.199240684509277344e+00 6.902973651885986328e+00
7.200000000000000000e+01 4.041923046112060547e+00 6.850224018096923828e+00
7.300000000000000000e+01 4.197414875030517578e+00 6.799761295318603516e+00
7.500000000000000000e+01 4.193463802337646484e+00 6.704931259155273438e+00
7.600000000000000000e+01 4.025320053100585938e+00 6.658967494964599609e+00
7.700000000000000000e+01 4.188477039337158203e+00 6.615001678466796875e+00
7.800000000000000000e+01 4.018939971923828125e+00 6.572475433349609375e+00
7.900000000000000000e+01 4.182115554809570312e+00 6.530701160430908203e+00
8.100000000000000000e+01 4.176840305328369141e+00 6.451527595520019531e+00
8.200000000000000000e+01 4.008592605590820312e+00 6.414868354797363281e+00
8.300000000000000000e+01 4.170485973358154297e+00 6.382570743560791016e+00
8.400000000000000000e+01 4.004453659057617188e+00 6.353076934814453125e+00
8.600000000000000000e+01 4.000672340393066406e+00 6.296927452087402344e+00
8.700000000000000000e+01 4.158653736114501953e+00 6.270248889923095703e+00
8.900000000000000000e+01 4.151882171630859375e+00 6.217983245849609375e+00
9.000000000000000000e+01 3.997611284255981445e+00 6.192243576049804688e+00
9.100000000000000000e+01 4.144691944122314453e+00 6.166959285736083984e+00
9.300000000000000000e+01 4.137652397155761719e+00 6.118420600891113281e+00
9.400000000000000000e+01 3.995191574096679688e+00 6.094956874847412109e+00
9.600000000000000000e+01 3.994027376174926758e+00 6.048658847808837891e+00
9.700000000000000000e+01 4.124435901641845703e+00 6.026014328002929688e+00
9.900000000000000000e+01 4.118314266204833984e+00 5.981685638427734375e+00
1.000000000000000000e+02 3.991781234741210938e+00 5.959740638732910156e+00
1.020000000000000000e+02 3.991086959838867188e+00 5.916625976562500000e+00
1.030000000000000000e+02 4.105868339538574219e+00 5.895464420318603516e+00
1.050000000000000000e+02 4.100192070007324219e+00 5.853852748870849609e+00
1.070000000000000000e+02 4.095191478729248047e+00 5.814628124237060547e+00
1.080000000000000000e+02 3.988590955734252930e+00 5.795664787292480469e+00
1.100000000000000000e+02 3.987672805786132812e+00 5.758317947387695312e+00
1.120000000000000000e+02 3.987011194229125977e+00 5.722092151641845703e+00
1.140000000000000000e+02 3.986252069473266602e+00 5.686806678771972656e+00
1.150000000000000000e+02 4.077885150909423828e+00 5.670963764190673828e+00
1.170000000000000000e+02 4.074160575866699219e+00 5.639899253845214844e+00
1.190000000000000000e+02 4.070449352264404297e+00 5.609452724456787109e+00
1.210000000000000000e+02 4.066791057586669922e+00 5.579988479614257812e+00
1.230000000000000000e+02 4.063349723815917969e+00 5.551393032073974609e+00
1.250000000000000000e+02 4.060165405273437500e+00 5.523648262023925781e+00
1.270000000000000000e+02 4.057241439819335938e+00 5.497246265411376953e+00
1.290000000000000000e+02 4.054221630096435547e+00 5.471496582031250000e+00
1.310000000000000000e+02 4.051652431488037109e+00 5.446376323699951172e+00
1.330000000000000000e+02 4.049035549163818359e+00 5.421901226043701172e+00
1.350000000000000000e+02 4.046483516693115234e+00 5.397909641265869141e+00
1.370000000000000000e+02 4.043976306915283203e+00 5.374321937561035156e+00
1.390000000000000000e+02 4.041517734527587891e+00 5.352735519409179688e+00
1.410000000000000000e+02 4.039347648620605469e+00 5.331518173217773438e+00
1.430000000000000000e+02 4.037142753601074219e+00 5.310721874237060547e+00
1.460000000000000000e+02 3.979545593261718750e+00 5.281673431396484375e+00
1.480000000000000000e+02 3.979084253311157227e+00 5.263362884521484375e+00
1.500000000000000000e+02 3.978569269180297852e+00 5.245397567749023438e+00
1.530000000000000000e+02 4.026915073394775391e+00 5.218943595886230469e+00
1.550000000000000000e+02 4.025094985961914062e+00 5.201880931854248047e+00
1.570000000000000000e+02 4.023199081420898438e+00 5.184962272644042969e+00
1.600000000000000000e+02 3.976177453994750977e+00 5.160617828369140625e+00
1.620000000000000000e+02 3.975673437118530273e+00 5.144701004028320312e+00
1.650000000000000000e+02 4.018053054809570312e+00 5.121268749237060547e+00
1.670000000000000000e+02 4.016948699951171875e+00 5.106019496917724609e+00
1.700000000000000000e+02 3.973706722259521484e+00 5.083467960357666016e+00
1.730000000000000000e+02 4.013471603393554688e+00 5.061608791351318359e+00
1.750000000000000000e+02 4.012422561645507812e+00 5.047348022460937500e+00
1.780000000000000000e+02 3.972202062606811523e+00 5.026570796966552734e+00
1.810000000000000000e+02 4.009286403656005859e+00 5.007293224334716797e+00
1.840000000000000000e+02 3.971361637115478516e+00 4.989001274108886719e+00
1.870000000000000000e+02 4.006276130676269531e+00 4.971148014068603516e+00
1.900000000000000000e+02 3.970561504364013672e+00 4.953607082366943359e+00
1.930000000000000000e+02 4.003529548645019531e+00 4.936629295349121094e+00
1.960000000000000000e+02 3.969659805297851562e+00 4.920014858245849609e+00
1.990000000000000000e+02 4.000814437866210938e+00 4.903761386871337891e+00
2.020000000000000000e+02 3.968617200851440430e+00 4.888020515441894531e+00
2.050000000000000000e+02 3.998216152191162109e+00 4.872521400451660156e+00
2.080000000000000000e+02 3.967614650726318359e+00 4.857502460479736328e+00
2.110000000000000000e+02 3.995793342590332031e+00 4.842768669128417969e+00
2.150000000000000000e+02 3.994228601455688477e+00 4.824444770812988281e+00
2.180000000000000000e+02 3.966090917587280273e+00 4.811363697052001953e+00
2.210000000000000000e+02 3.991976022720336914e+00 4.798633098602294922e+00
2.250000000000000000e+02 3.990485429763793945e+00 4.782224655151367188e+00
2.280000000000000000e+02 3.964613914489746094e+00 4.770183086395263672e+00
2.320000000000000000e+02 3.964006900787353516e+00 4.754692077636718750e+00
2.360000000000000000e+02 3.963403940200805664e+00 4.739559173583984375e+00
2.390000000000000000e+02 3.985524177551269531e+00 4.728618621826171875e+00
2.430000000000000000e+02 3.984181165695190430e+00 4.714344978332519531e+00
2.470000000000000000e+02 3.982891798019409180e+00 4.700225830078125000e+00
2.510000000000000000e+02 3.981651306152343750e+00 4.687352180480957031e+00
2.550000000000000000e+02 3.980492830276489258e+00 4.675601005554199219e+00
2.590000000000000000e+02 3.979297399520874023e+00 4.663977146148681641e+00
2.630000000000000000e+02 3.978128910064697266e+00 4.652595043182373047e+00
2.670000000000000000e+02 3.977011442184448242e+00 4.641479969024658203e+00
2.710000000000000000e+02 3.975963830947875977e+00 4.630520343780517578e+00
2.750000000000000000e+02 3.974909067153930664e+00 4.619711399078369141e+00
2.790000000000000000e+02 3.973896741867065430e+00 4.609531402587890625e+00
2.840000000000000000e+02 3.956345319747924805e+00 4.597324371337890625e+00
2.880000000000000000e+02 3.955779790878295898e+00 4.587838649749755859e+00
2.930000000000000000e+02 3.970550537109375000e+00 4.576161861419677734e+00
2.970000000000000000e+02 3.969660282135009766e+00 4.567106246948242188e+00
3.020000000000000000e+02 3.954259634017944336e+00 4.555980682373046875e+00
3.070000000000000000e+02 3.967507839202880859e+00 4.545051574707031250e+00
