epoch train test
266.000 89.582 78.220
267.000 88.738 77.660
268.000 88.290 77.830
269.000 89.516 78.550
270.000 89.408 77.870
271.000 89.042 77.600
272.000 88.926 77.730
273.000 89.092 77.280
274.000 90.064 78.260
275.000 89.156 77.260
276.000 88.832 77.050
277.000 89.952 77.090
278.000 89.868 77.500
279.000 89.796 78.120
280.000 90.624 78.660
281.000 89.356 76.930
282.000 90.378 78.570
283.000 88.624 76.570
284.000 90.052 78.040
285.000 90.294 78.650
286.000 89.892 78.470
287.000 90.312 78.250
288.000 90.522 77.600
289.000 90.536 77.260
290.000 90.300 77.970
291.000 89.528 77.840
292.000 90.636 78.350
293.000 90.562 76.420
294.000 90.540 77.760
295.000 90.212 77.720
296.000 90.580 77.240
297.000 90.024 76.540
298.000 89.720 76.360
299.000 90.890 78.060
300.000 91.196 77.830
301.000 90.412 77.200
302.000 91.716 77.440
303.000 90.764 77.310
304.000 91.098 77.230
305.000 91.592 77.680
306.000 91.038 77.320
307.000 90.704 76.850
308.000 91.218 76.210
309.000 91.250 76.650
310.000 90.524 76.260
311.000 90.830 74.770
312.000 91.386 77.070
313.000 90.994 75.940
314.000 91.558 76.940
315.000 91.602 77.120
316.000 91.948 76.950
317.000 92.054 77.330
318.000 92.510 76.960
319.000 92.232 77.280
320.000 91.904 77.660
321.000 91.598 76.440
322.000 92.820 78.070
323.000 91.864 75.970
324.000 91.630 76.340
325.000 92.870 77.530
326.000 91.708 76.050
327.000 92.642 77.350
328.000 92.148 77.030
329.000 92.494 77.530
330.000 91.796 77.000
331.000 91.890 76.410
332.000 92.778 76.530
333.000 92.946 77.280
334.000 92.900 76.900
335.000 92.872 77.660
336.000 92.660 76.240
337.000 92.840 76.450
338.000 92.992 76.490
339.000 93.056 76.620
340.000 92.448 76.140
341.000 93.156 77.460
342.000 92.458 76.600
343.000 93.170 76.870
344.000 93.616 76.850
345.000 93.040 76.690
346.000 92.498 76.020
347.000 92.592 77.070
348.000 93.644 77.570
349.000 92.964 77.290
350.000 93.476 77.030
351.000 93.274 76.440
352.000 93.644 77.090
353.000 92.566 74.940
354.000 93.526 76.810
355.000 93.358 76.640
356.000 93.448 76.020
357.000 93.566 77.300
358.000 93.494 76.910
359.000 93.478 76.550
360.000 94.290 77.290
361.000 94.220 77.650
362.000 93.460 76.140
363.000 93.052 76.700
364.000 94.080 77.500
365.000 94.372 76.800
366.000 93.470 75.750
367.000 94.540 77.180
368.000 94.266 77.020
369.000 94.296 76.580
370.000 94.224 76.750
371.000 94.174 76.380
372.000 94.000 76.390
373.000 94.494 77.060
374.000 94.474 76.580
375.000 94.678 77.230
376.000 94.902 77.600
377.000 94.420 76.050
378.000 94.468 76.710
379.000 94.474 77.070
380.000 93.372 74.410
381.000 94.870 77.210
382.000 94.780 77.120
383.000 94.678 75.900
384.000 95.216 77.090
385.000 94.650 76.880
386.000 94.170 76.070
387.000 94.832 76.960
388.000 95.354 77.140
389.000 94.702 76.560
390.000 94.804 75.910
391.000 95.048 75.610
392.000 95.206 76.730
393.000 95.096 76.140
394.000 95.238 76.500
395.000 94.502 76.580
396.000 94.856 76.540
397.000 94.308 75.900
398.000 95.028 76.710
399.000 95.094 75.350
400.000 95.152 75.890
401.000 95.272 75.570
402.000 95.258 76.670
403.000 95.168 77.250
404.000 95.588 76.490
405.000 95.364 76.650
406.000 95.564 76.320
407.000 95.648 76.380
408.000 95.436 76.060
409.000 95.016 76.020
410.000 95.300 76.050
411.000 95.184 76.310
412.000 95.834 76.430
413.000 95.500 77.120
414.000 95.296 75.910
415.000 95.708 76.230
416.000 95.180 75.310
417.000 95.240 74.620
418.000 95.604 76.230
419.000 95.736 76.450
420.000 95.442 76.000
421.000 96.244 76.240
422.000 95.920 76.000
423.000 95.816 76.190
424.000 96.010 76.130
425.000 95.944 76.390
426.000 95.622 75.910
427.000 95.882 75.490
428.000 95.664 76.400
429.000 94.764 75.490
430.000 95.028 75.310
431.000 95.916 76.580
432.000 95.976 76.780
433.000 96.224 75.190
434.000 95.668 75.840
435.000 96.534 76.180
436.000 96.386 76.130
437.000 96.586 76.020
438.000 96.264 75.810
439.000 96.436 76.610
440.000 95.962 76.160
441.000 96.060 76.470
442.000 96.316 75.810
443.000 95.786 76.140
444.000 96.472 76.560
445.000 95.910 76.350
446.000 96.302 76.320
447.000 96.614 76.000
448.000 95.924 75.750
449.000 96.418 75.730
450.000 96.456 76.190
451.000 96.350 76.000
452.000 96.404 76.870
453.000 96.418 76.050
454.000 96.840 75.570
455.000 95.908 75.540
456.000 96.594 75.510
457.000 96.366 75.600
458.000 96.194 75.520
459.000 96.854 76.030
460.000 96.276 74.850
461.000 96.790 76.590
462.000 96.748 75.800
463.000 96.676 76.050
464.000 96.826 75.140
465.000 96.686 76.750
466.000 96.788 76.140
467.000 96.948 76.200
468.000 96.580 75.620
469.000 97.042 76.370
470.000 96.810 76.220
471.000 97.088 76.600
472.000 97.118 75.920
473.000 97.070 75.820
474.000 96.938 75.650
475.000 97.116 75.910
476.000 96.778 76.080
477.000 97.128 75.880
478.000 97.258 76.340
479.000 96.598 73.840
480.000 97.118 76.520
481.000 96.888 76.360
482.000 97.204 75.350
483.000 97.306 75.980
484.000 96.976 76.210
485.000 96.796 75.700
486.000 96.976 75.700
487.000 97.288 75.780
488.000 97.146 75.550
489.000 97.156 75.870
490.000 96.860 75.700
491.000 97.194 76.350
492.000 97.268 76.010
493.000 97.074 75.550
494.000 97.440 76.250
495.000 96.980 75.200
496.000 97.454 75.920
497.000 97.190 75.790
498.000 97.468 75.620
499.000 97.632 76.690
500.000 97.194 76.220
501.000 97.158 76.470
502.000 97.326 76.300
503.000 97.584 76.090
504.000 97.332 76.190
505.000 97.846 76.710
506.000 97.268 76.270
507.000 97.664 76.530
508.000 97.442 76.650
509.000 97.428 75.790
510.000 97.562 76.420
511.000 97.856 76.620
512.000 97.388 75.650
513.000 97.414 76.200
514.000 97.198 75.890
515.000 97.360 75.840
516.000 97.216 75.640
517.000 97.140 75.590
518.000 97.744 75.690
519.000 97.848 75.860
520.000 97.708 76.200
521.000 97.636 75.570
522.000 97.858 75.790
523.000 97.768 75.920
524.000 97.738 75.240
525.000 97.470 75.260
526.000 97.858 76.150
527.000 97.856 76.380
528.000 98.154 76.150
529.000 97.814 76.400
530.000 97.686 76.350
531.000 97.712 76.200
532.000 98.114 76.500
533.000 98.184 75.940
534.000 97.940 76.460
535.000 98.196 76.070
536.000 97.958 75.810
537.000 97.892 75.770
538.000 97.678 75.420
539.000 98.064 75.960
540.000 97.618 75.780
541.000 98.218 76.180
542.000 97.896 76.190
543.000 98.012 76.100
544.000 97.764 75.760
545.000 98.038 75.710
546.000 98.336 75.890
547.000 98.054 75.360
548.000 98.280 76.200
549.000 98.172 75.760
550.000 98.242 75.740
551.000 97.780 75.690
552.000 98.118 76.450
553.000 98.258 76.380
554.000 98.348 76.330
555.000 97.926 75.650
556.000 98.418 75.600
557.000 98.078 76.170
558.000 98.212 75.950
559.000 98.082 75.990
560.000 97.876 75.790
561.000 98.480 76.030
562.000 98.140 76.060
563.000 97.978 75.480
564.000 98.434 75.980
565.000 98.288 75.500
566.000 98.192 76.510
567.000 98.408 75.510
568.000 97.894 75.410
569.000 98.442 75.640
570.000 98.062 75.540
571.000 98.428 76.340
572.000 98.266 75.940
573.000 98.234 75.710
574.000 98.264 75.280
575.000 97.622 74.090
576.000 98.428 76.540
577.000 98.594 75.550
578.000 98.442 75.870
579.000 98.482 76.620
580.000 98.394 76.360
581.000 98.386 74.950
582.000 98.602 76.060
583.000 98.280 75.770
584.000 98.412 76.200
585.000 98.416 75.990
586.000 98.574 76.230
587.000 98.448 76.160
588.000 98.314 75.980
589.000 98.320 75.590
590.000 98.170 75.550
591.000 98.532 75.800
592.000 98.384 75.660
593.000 98.562 75.600
594.000 98.620 75.930
595.000 98.700 76.320
596.000 98.580 76.120
597.000 98.302 75.870
598.000 98.578 75.280
599.000 98.332 75.250
600.000 98.662 76.070
601.000 98.708 76.240
602.000 98.772 75.830
603.000 98.478 76.060
604.000 98.478 75.370
605.000 98.380 75.730
606.000 98.612 75.730
607.000 98.426 75.700
608.000 98.756 76.220
609.000 98.518 75.000
610.000 98.610 75.530
611.000 98.680 76.050
612.000 98.650 75.380
613.000 98.792 76.240
614.000 98.468 75.870
615.000 98.602 75.780
616.000 98.396 75.670
617.000 98.736 75.630
618.000 98.716 75.640
619.000 98.722 76.030
620.000 98.696 75.450
621.000 98.566 76.370
622.000 98.326 75.920
623.000 98.850 76.540
624.000 98.464 74.740
625.000 98.746 75.980
626.000 98.748 75.830
627.000 98.768 75.420
628.000 98.506 75.870
629.000 98.904 75.930
630.000 98.860 75.630
631.000 98.816 75.790
632.000 98.562 74.900
633.000 98.742 75.980
634.000 98.744 76.120
635.000 98.712 75.620
636.000 98.680 75.550
637.000 98.770 75.880
638.000 98.766 75.560
639.000 98.956 76.270
640.000 98.686 75.270
641.000 98.706 76.090
642.000 98.556 75.170
643.000 98.852 75.570
644.000 98.860 76.000
645.000 98.806 75.210
646.000 98.754 75.610
647.000 99.040 75.470
648.000 98.680 76.110
649.000 99.008 76.060
650.000 98.844 75.680
651.000 98.494 75.100
652.000 98.900 76.030
653.000 98.974 75.720
654.000 98.890 75.810
655.000 98.972 76.000
656.000 99.026 75.550
657.000 98.976 76.120
658.000 99.056 75.550
659.000 99.084 75.860
660.000 99.178 76.220
661.000 98.964 75.750
662.000 99.098 76.020
663.000 98.920 75.690
664.000 99.058 76.030
665.000 99.022 75.800
666.000 98.572 74.670
667.000 99.050 75.950
668.000 98.962 75.510
669.000 99.244 75.740
670.000 99.086 75.780
671.000 99.144 76.100
672.000 99.158 75.760
673.000 98.878 75.640
674.000 99.144 75.280
675.000 99.064 75.790
676.000 99.028 75.760
677.000 99.132 76.010
678.000 99.072 75.800
679.000 99.146 76.000
680.000 99.130 75.800
681.000 98.784 75.110
682.000 99.098 75.120
683.000 99.218 76.020
684.000 98.914 75.590
685.000 98.930 75.630
686.000 99.206 75.620
687.000 99.108 75.500
688.000 99.160 75.870
689.000 99.046 75.600
690.000 98.970 74.800
691.000 99.050 75.940
692.000 99.036 75.090
693.000 98.978 74.980
694.000 99.180 75.780
695.000 99.160 75.790
696.000 99.216 75.730
697.000 99.134 75.940
698.000 99.228 75.610
699.000 99.278 75.540
700.000 99.324 75.790
701.000 99.156 75.850
702.000 99.216 74.920
703.000 99.140 75.670
704.000 99.164 75.630
705.000 99.126 75.080
706.000 99.088 76.010
707.000 99.240 76.110
708.000 99.152 75.700
709.000 99.166 75.640
710.000 99.146 75.380
711.000 99.200 76.110
712.000 99.288 75.520
713.000 99.194 75.510
714.000 99.272 75.500
715.000 99.208 75.270
716.000 99.118 75.480
717.000 99.212 75.890
718.000 99.262 75.370
719.000 99.184 75.160
720.000 99.172 75.460
721.000 99.288 75.440
722.000 99.308 75.660
723.000 98.916 74.930
724.000 99.354 75.800
725.000 99.216 75.680
726.000 99.258 75.620
727.000 99.136 75.490
728.000 99.248 75.780
729.000 99.286 75.690
730.000 99.360 76.050
731.000 99.248 75.370
732.000 99.408 75.280
733.000 99.282 75.480
734.000 99.308 75.830
735.000 99.154 75.440
736.000 99.284 75.780
