t dd no-dd
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
5.000000000000000000e+00 7.562793731689453125e+00 1.173308753967285156e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
6.000000000000000000e+00 7.364194393157958984e+00 1.116018295288085938e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
7.000000000000000000e+00 7.085837364196777344e+00 1.065866088867187500e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
8.000000000000000000e+00 7.049571990966796875e+00 1.021807670593261719e+01
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
9.000000000000000000e+00 6.792994499206542969e+00 9.831758499145507812e+00
1.000000000000000000e+01 6.882888317108154297e+00 9.489811897277832031e+00
1.000000000000000000e+01 6.882888317108154297e+00 9.489811897277832031e+00
1.000000000000000000e+01 6.882888317108154297e+00 9.489811897277832031e+00
1.000000000000000000e+01 6.882888317108154297e+00 9.489811897277832031e+00
1.000000000000000000e+01 6.882888317108154297e+00 9.489811897277832031e+00
1.000000000000000000e+01 6.882888317108154297e+00 9.489811897277832031e+00
1.100000000000000000e+01 6.578790664672851562e+00 9.196811676025390625e+00
1.100000000000000000e+01 6.578790664672851562e+00 9.196811676025390625e+00
1.100000000000000000e+01 6.578790664672851562e+00 9.196811676025390625e+00
1.100000000000000000e+01 6.578790664672851562e+00 9.196811676025390625e+00
1.100000000000000000e+01 6.578790664672851562e+00 9.196811676025390625e+00
1.100000000000000000e+01 6.578790664672851562e+00 9.196811676025390625e+00
1.200000000000000000e+01 6.828433990478515625e+00 8.935208320617675781e+00
1.200000000000000000e+01 6.828433990478515625e+00 8.935208320617675781e+00
1.200000000000000000e+01 6.828433990478515625e+00 8.935208320617675781e+00
1.200000000000000000e+01 6.828433990478515625e+00 8.935208320617675781e+00
1.200000000000000000e+01 6.828433990478515625e+00 8.935208320617675781e+00
1.300000000000000000e+01 6.438264369964599609e+00 8.702279090881347656e+00
1.300000000000000000e+01 6.438264369964599609e+00 8.702279090881347656e+00
1.300000000000000000e+01 6.438264369964599609e+00 8.702279090881347656e+00
1.300000000000000000e+01 6.438264369964599609e+00 8.702279090881347656e+00
1.300000000000000000e+01 6.438264369964599609e+00 8.702279090881347656e+00
1.400000000000000000e+01 7.087682723999023438e+00 8.496596336364746094e+00
1.400000000000000000e+01 7.087682723999023438e+00 8.496596336364746094e+00
1.400000000000000000e+01 7.087682723999023438e+00 8.496596336364746094e+00
1.400000000000000000e+01 7.087682723999023438e+00 8.496596336364746094e+00
1.500000000000000000e+01 6.461378574371337891e+00 8.330282211303710938e+00
1.500000000000000000e+01 6.461378574371337891e+00 8.330282211303710938e+00
1.500000000000000000e+01 6.461378574371337891e+00 8.330282211303710938e+00
1.500000000000000000e+01 6.461378574371337891e+00 8.330282211303710938e+00
1.500000000000000000e+01 6.461378574371337891e+00 8.330282211303710938e+00
1.600000000000000000e+01 7.873086929321289062e+00 8.197219848632812500e+00
1.600000000000000000e+01 7.873086929321289062e+00 8.197219848632812500e+00
1.600000000000000000e+01 7.873086929321289062e+00 8.197219848632812500e+00
1.600000000000000000e+01 7.873086929321289062e+00 8.197219848632812500e+00
1.700000000000000000e+01 6.992826938629150391e+00 8.079545021057128906e+00
1.700000000000000000e+01 6.992826938629150391e+00 8.079545021057128906e+00
1.700000000000000000e+01 6.992826938629150391e+00 8.079545021057128906e+00
1.800000000000000000e+01 9.147024154663085938e+00 7.983792304992675781e+00
1.800000000000000000e+01 9.147024154663085938e+00 7.983792304992675781e+00
1.800000000000000000e+01 9.147024154663085938e+00 7.983792304992675781e+00
1.800000000000000000e+01 9.147024154663085938e+00 7.983792304992675781e+00
1.900000000000000000e+01 8.015368461608886719e+00 7.898846626281738281e+00
1.900000000000000000e+01 8.015368461608886719e+00 7.898846626281738281e+00
1.900000000000000000e+01 8.015368461608886719e+00 7.898846626281738281e+00
2.000000000000000000e+01 9.882260322570800781e+00 7.822894096374511719e+00
2.000000000000000000e+01 9.882260322570800781e+00 7.822894096374511719e+00
2.000000000000000000e+01 9.882260322570800781e+00 7.822894096374511719e+00
2.100000000000000000e+01 7.842520236968994141e+00 7.751118183135986328e+00
2.100000000000000000e+01 7.842520236968994141e+00 7.751118183135986328e+00
2.100000000000000000e+01 7.842520236968994141e+00 7.751118183135986328e+00
2.200000000000000000e+01 8.767308235168457031e+00 7.683391571044921875e+00
2.200000000000000000e+01 8.767308235168457031e+00 7.683391571044921875e+00
2.200000000000000000e+01 8.767308235168457031e+00 7.683391571044921875e+00
2.300000000000000000e+01 6.791143894195556641e+00 7.619210720062255859e+00
2.300000000000000000e+01 6.791143894195556641e+00 7.619210720062255859e+00
2.300000000000000000e+01 6.791143894195556641e+00 7.619210720062255859e+00
2.400000000000000000e+01 7.474792957305908203e+00 7.558371067047119141e+00
2.400000000000000000e+01 7.474792957305908203e+00 7.558371067047119141e+00
2.500000000000000000e+01 6.225134372711181641e+00 7.500425815582275391e+00
2.500000000000000000e+01 6.225134372711181641e+00 7.500425815582275391e+00
2.500000000000000000e+01 6.225134372711181641e+00 7.500425815582275391e+00
2.600000000000000000e+01 6.794002532958984375e+00 7.445217132568359375e+00
2.600000000000000000e+01 6.794002532958984375e+00 7.445217132568359375e+00
2.700000000000000000e+01 6.077648162841796875e+00 7.392549037933349609e+00
2.700000000000000000e+01 6.077648162841796875e+00 7.392549037933349609e+00
2.700000000000000000e+01 6.077648162841796875e+00 7.392549037933349609e+00
2.800000000000000000e+01 6.481982231140136719e+00 7.344861984252929688e+00
2.800000000000000000e+01 6.481982231140136719e+00 7.344861984252929688e+00
2.900000000000000000e+01 6.034619808197021484e+00 7.299715995788574219e+00
2.900000000000000000e+01 6.034619808197021484e+00 7.299715995788574219e+00
3.000000000000000000e+01 6.320757389068603516e+00 7.256501674652099609e+00
3.000000000000000000e+01 6.320757389068603516e+00 7.256501674652099609e+00
3.100000000000000000e+01 6.037921905517578125e+00 7.216992378234863281e+00
3.100000000000000000e+01 6.037921905517578125e+00 7.216992378234863281e+00
3.200000000000000000e+01 6.222821235656738281e+00 7.179046154022216797e+00
3.200000000000000000e+01 6.222821235656738281e+00 7.179046154022216797e+00
3.300000000000000000e+01 6.049152851104736328e+00 7.142404079437255859e+00
3.300000000000000000e+01 6.049152851104736328e+00 7.142404079437255859e+00
3.400000000000000000e+01 6.171523571014404297e+00 7.107004165649414062e+00
3.400000000000000000e+01 6.171523571014404297e+00 7.107004165649414062e+00
3.500000000000000000e+01 6.059823036193847656e+00 7.075825691223144531e+00
3.500000000000000000e+01 6.059823036193847656e+00 7.075825691223144531e+00
3.600000000000000000e+01 6.142786026000976562e+00 7.045930385589599609e+00
3.600000000000000000e+01 6.142786026000976562e+00 7.045930385589599609e+00
3.700000000000000000e+01 6.066408157348632812e+00 7.016867637634277344e+00
3.700000000000000000e+01 6.066408157348632812e+00 7.016867637634277344e+00
3.800000000000000000e+01 6.122971057891845703e+00 6.988699436187744141e+00
3.900000000000000000e+01 6.070294857025146484e+00 6.961270809173583984e+00
3.900000000000000000e+01 6.070294857025146484e+00 6.961270809173583984e+00
4.000000000000000000e+01 6.108645439147949219e+00 6.934538364410400391e+00
4.100000000000000000e+01 6.071951866149902344e+00 6.908420562744140625e+00
4.100000000000000000e+01 6.071951866149902344e+00 6.908420562744140625e+00
4.200000000000000000e+01 6.098597526550292969e+00 6.882922172546386719e+00
4.300000000000000000e+01 6.072436332702636719e+00 6.858119487762451172e+00
4.300000000000000000e+01 6.072436332702636719e+00 6.858119487762451172e+00
4.400000000000000000e+01 6.090986728668212891e+00 6.833806991577148438e+00
4.500000000000000000e+01 6.072444915771484375e+00 6.810093879699707031e+00
4.500000000000000000e+01 6.072444915771484375e+00 6.810093879699707031e+00
4.600000000000000000e+01 6.085335254669189453e+00 6.787123203277587891e+00
4.700000000000000000e+01 6.071882724761962891e+00 6.764658927917480469e+00
4.700000000000000000e+01 6.071882724761962891e+00 6.764658927917480469e+00
4.800000000000000000e+01 6.080986976623535156e+00 6.743327617645263672e+00
4.900000000000000000e+01 6.071313858032226562e+00 6.722435474395751953e+00
5.000000000000000000e+01 6.077595233917236328e+00 6.702107429504394531e+00
5.000000000000000000e+01 6.077595233917236328e+00 6.702107429504394531e+00
5.100000000000000000e+01 6.070535182952880859e+00 6.682128429412841797e+00
5.200000000000000000e+01 6.074948787689208984e+00 6.663035869598388672e+00
5.300000000000000000e+01 6.069793701171875000e+00 6.644762516021728516e+00
5.400000000000000000e+01 6.072867393493652344e+00 6.626861572265625000e+00
5.500000000000000000e+01 6.069106578826904297e+00 6.609332084655761719e+00
5.500000000000000000e+01 6.069106578826904297e+00 6.609332084655761719e+00
5.600000000000000000e+01 6.071197509765625000e+00 6.592217445373535156e+00
5.700000000000000000e+01 6.068376541137695312e+00 6.575786113739013672e+00
5.800000000000000000e+01 6.069868087768554688e+00 6.559807300567626953e+00
5.900000000000000000e+01 6.067765712738037109e+00 6.544141292572021484e+00
6.000000000000000000e+01 6.068752288818359375e+00 6.528769016265869141e+00
6.100000000000000000e+01 6.067167758941650391e+00 6.513607978820800781e+00
6.200000000000000000e+01 6.067854404449462891e+00 6.498744964599609375e+00
6.300000000000000000e+01 6.066659927368164062e+00 6.484172344207763672e+00
6.400000000000000000e+01 6.067103385925292969e+00 6.469886302947998047e+00
6.500000000000000000e+01 6.066193103790283203e+00 6.456358432769775391e+00
6.600000000000000000e+01 6.066486835479736328e+00 6.443091869354248047e+00
6.700000000000000000e+01 6.065804958343505859e+00 6.430099010467529297e+00
6.800000000000000000e+01 6.065950393676757812e+00 6.417295455932617188e+00
6.900000000000000000e+01 6.065449714660644531e+00 6.404754161834716797e+00
7.000000000000000000e+01 6.065519809722900391e+00 6.392527580261230469e+00
7.100000000000000000e+01 6.065131187438964844e+00 6.380514144897460938e+00
7.200000000000000000e+01 6.065166473388671875e+00 6.368734359741210938e+00
7.300000000000000000e+01 6.064856529235839844e+00 6.357862949371337891e+00
7.500000000000000000e+01 6.064619064331054688e+00 6.336769580841064453e+00
7.600000000000000000e+01 6.064601421356201172e+00 6.326577663421630859e+00
7.700000000000000000e+01 6.064401626586914062e+00 6.316576480865478516e+00
7.800000000000000000e+01 6.064387321472167969e+00 6.306758880615234375e+00
7.900000000000000000e+01 6.064227104187011719e+00 6.297087192535400391e+00
8.100000000000000000e+01 6.064076423645019531e+00 6.278343677520751953e+00
8.200000000000000000e+01 6.064036846160888672e+00 6.269261360168457031e+00
8.300000000000000000e+01 6.063929557800292969e+00 6.260341167449951172e+00
8.400000000000000000e+01 6.063905239105224609e+00 6.251632690429687500e+00
8.600000000000000000e+01 6.063788414001464844e+00 6.234609603881835938e+00
8.700000000000000000e+01 6.063717842102050781e+00 6.226376533508300781e+00
8.900000000000000000e+01 6.063629150390625000e+00 6.210264682769775391e+00
9.000000000000000000e+01 6.063601493835449219e+00 6.202453613281250000e+00
9.100000000000000000e+01 6.063549995422363281e+00 6.194841384887695312e+00
9.300000000000000000e+01 6.063485145568847656e+00 6.179912567138671875e+00
9.400000000000000000e+01 6.063462734222412109e+00 6.172682285308837891e+00
9.600000000000000000e+01 6.063407421112060547e+00 6.158605575561523438e+00
9.700000000000000000e+01 6.063378810882568359e+00 6.151709556579589844e+00
9.900000000000000000e+01 6.063333511352539062e+00 6.138360023498535156e+00
1.000000000000000000e+02 6.063318252563476562e+00 6.131848812103271484e+00
1.020000000000000000e+02 6.063282966613769531e+00 6.119219779968261719e+00
1.030000000000000000e+02 6.063264846801757812e+00 6.113039970397949219e+00
1.050000000000000000e+02 6.063235282897949219e+00 6.101065635681152344e+00
1.070000000000000000e+02 6.063211441040039062e+00 6.089497089385986328e+00
1.080000000000000000e+02 6.063202381134033203e+00 6.083897113800048828e+00
1.100000000000000000e+02 6.063182353973388672e+00 6.072931289672851562e+00
1.120000000000000000e+02 6.063165187835693359e+00 6.062308311462402344e+00
1.140000000000000000e+02 6.063149929046630859e+00 6.052106857299804688e+00
1.150000000000000000e+02 6.063141345977783203e+00 6.047140121459960938e+00
1.170000000000000000e+02 6.063131332397460938e+00 6.037401199340820312e+00
1.190000000000000000e+02 6.063121318817138672e+00 6.028056621551513672e+00
1.210000000000000000e+02 6.063110828399658203e+00 6.019603252410888672e+00
1.230000000000000000e+02 6.063101768493652344e+00 6.011818408966064453e+00
1.250000000000000000e+02 6.063095569610595703e+00 6.004272460937500000e+00
1.270000000000000000e+02 6.063090801239013672e+00 5.997287750244140625e+00
1.290000000000000000e+02 6.063085556030273438e+00 5.990997791290283203e+00
1.310000000000000000e+02 6.063079357147216797e+00 5.984950542449951172e+00
1.330000000000000000e+02 6.063075542449951172e+00 5.979107856750488281e+00
1.350000000000000000e+02 6.063070774078369141e+00 5.973436355590820312e+00
1.370000000000000000e+02 6.063068389892578125e+00 5.967930316925048828e+00
1.390000000000000000e+02 6.063066959381103516e+00 5.962577342987060547e+00
1.410000000000000000e+02 6.063062191009521484e+00 5.957393169403076172e+00
1.430000000000000000e+02 6.063062191009521484e+00 5.952349662780761719e+00
1.460000000000000000e+02 6.063058376312255859e+00 5.945062160491943359e+00
1.480000000000000000e+02 6.063055038452148438e+00 5.940424919128417969e+00
1.500000000000000000e+02 6.063055992126464844e+00 5.935974597930908203e+00
1.530000000000000000e+02 6.063055038452148438e+00 5.929513931274414062e+00
1.550000000000000000e+02 6.063054084777832031e+00 5.925364494323730469e+00
1.570000000000000000e+02 6.063052177429199219e+00 5.921298027038574219e+00
1.600000000000000000e+02 6.063051223754882812e+00 5.915389537811279297e+00
1.620000000000000000e+02 6.063051223754882812e+00 5.911565780639648438e+00
1.650000000000000000e+02 6.063050746917724609e+00 5.906033515930175781e+00
1.670000000000000000e+02 6.063049793243408203e+00 5.902454853057861328e+00
1.700000000000000000e+02 6.063049316406250000e+00 5.897236347198486328e+00
1.730000000000000000e+02 6.063048839569091797e+00 5.892223358154296875e+00
1.750000000000000000e+02 6.063049316406250000e+00 5.888989448547363281e+00
1.780000000000000000e+02 6.063048839569091797e+00 5.884299755096435547e+00
1.810000000000000000e+02 6.063049793243408203e+00 5.879766464233398438e+00
1.840000000000000000e+02 6.063049316406250000e+00 5.875437736511230469e+00
1.870000000000000000e+02 6.063049316406250000e+00 5.871225357055664062e+00
1.900000000000000000e+02 6.063048839569091797e+00 5.867150783538818359e+00
1.930000000000000000e+02 6.063047885894775391e+00 5.863244533538818359e+00
1.960000000000000000e+02 6.063047885894775391e+00 5.859456062316894531e+00
1.990000000000000000e+02 6.063048839569091797e+00 5.855816841125488281e+00
2.020000000000000000e+02 6.063048839569091797e+00 5.852313995361328125e+00
2.050000000000000000e+02 6.063048839569091797e+00 5.848924160003662109e+00
2.080000000000000000e+02 6.063047885894775391e+00 5.845668315887451172e+00
2.110000000000000000e+02 6.063047885894775391e+00 5.842528820037841797e+00
2.150000000000000000e+02 6.063047885894775391e+00 5.838498592376708984e+00
2.180000000000000000e+02 6.063048839569091797e+00 5.835621833801269531e+00
2.210000000000000000e+02 6.063047885894775391e+00 5.832815170288085938e+00
2.250000000000000000e+02 6.063048839569091797e+00 5.829247474670410156e+00
2.280000000000000000e+02 6.063047885894775391e+00 5.826663017272949219e+00
2.320000000000000000e+02 6.063048839569091797e+00 5.823368072509765625e+00
2.360000000000000000e+02 6.063047885894775391e+00 5.820199489593505859e+00
2.390000000000000000e+02 6.063048839569091797e+00 5.817904472351074219e+00
2.430000000000000000e+02 6.063048839569091797e+00 5.814991950988769531e+00
2.470000000000000000e+02 6.063048839569091797e+00 5.812180042266845703e+00
2.510000000000000000e+02 6.063048839569091797e+00 5.809491157531738281e+00
2.550000000000000000e+02 6.063048839569091797e+00 5.806906700134277344e+00
2.590000000000000000e+02 6.063047885894775391e+00 5.804426670074462891e+00
2.630000000000000000e+02 6.063048839569091797e+00 5.802050113677978516e+00
2.670000000000000000e+02 6.063047885894775391e+00 5.799772262573242188e+00
2.710000000000000000e+02 6.063047885894775391e+00 5.797571182250976562e+00
2.750000000000000000e+02 6.063047885894775391e+00 5.795469760894775391e+00
2.790000000000000000e+02 6.063047885894775391e+00 5.793452739715576172e+00
2.840000000000000000e+02 6.063047885894775391e+00 5.791033744812011719e+00
2.880000000000000000e+02 6.063048839569091797e+00 5.789184570312500000e+00
2.930000000000000000e+02 6.063047885894775391e+00 5.786975860595703125e+00
2.970000000000000000e+02 6.063047885894775391e+00 5.785284042358398438e+00
3.020000000000000000e+02 6.063047885894775391e+00 5.783246994018554688e+00
3.070000000000000000e+02 6.063047885894775391e+00 5.781317234039306641e+00
3.110000000000000000e+02 6.063047885894775391e+00 5.779838085174560547e+00
3.160000000000000000e+02 6.063047885894775391e+00 5.778070449829101562e+00
3.210000000000000000e+02 6.063047885894775391e+00 5.776403427124023438e+00
3.260000000000000000e+02 6.063047885894775391e+00 5.774952411651611328e+00
3.310000000000000000e+02 6.063047885894775391e+00 5.773557186126708984e+00
3.360000000000000000e+02 6.063047885894775391e+00 5.772226333618164062e+00
3.420000000000000000e+02 6.063047885894775391e+00 5.770700454711914062e+00
3.470000000000000000e+02 6.063047885894775391e+00 5.769487380981445312e+00
3.530000000000000000e+02 6.063047885894775391e+00 5.768117904663085938e+00
3.580000000000000000e+02 6.063047885894775391e+00 5.767016410827636719e+00
3.640000000000000000e+02 6.063047885894775391e+00 5.765768527984619141e+00
3.690000000000000000e+02 6.063047885894775391e+00 5.764775276184082031e+00
3.750000000000000000e+02 6.063047885894775391e+00 5.763645648956298828e+00
3.810000000000000000e+02 6.063047885894775391e+00 5.762566566467285156e+00
3.870000000000000000e+02 6.063047409057617188e+00 5.761545181274414062e+00
3.930000000000000000e+02 6.063047409057617188e+00 5.760573863983154297e+00
3.990000000000000000e+02 6.063047409057617188e+00 5.759657382965087891e+00
