t dd no-dd
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
2.000000000000000000e+00 1.106000709533691406e+01 1.384854602813720703e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
3.000000000000000000e+00 8.643052101135253906e+00 1.294402599334716797e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
4.000000000000000000e+00 8.052492141723632812e+00 1.217139530181884766e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
5.000000000000000000e+00 7.399755954742431641e+00 1.150993633270263672e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
6.000000000000000000e+00 7.481853008270263672e+00 1.094201278686523438e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
7.000000000000000000e+00 6.947631359100341797e+00 1.044356822967529297e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
8.000000000000000000e+00 7.442495822906494141e+00 1.000654220581054688e+01
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
9.000000000000000000e+00 6.824770450592041016e+00 9.630960464477539062e+00
1.000000000000000000e+01 8.343653678894042969e+00 9.303794860839843750e+00
1.000000000000000000e+01 8.343653678894042969e+00 9.303794860839843750e+00
1.000000000000000000e+01 8.343653678894042969e+00 9.303794860839843750e+00
1.000000000000000000e+01 8.343653678894042969e+00 9.303794860839843750e+00
1.000000000000000000e+01 8.343653678894042969e+00 9.303794860839843750e+00
1.000000000000000000e+01 8.343653678894042969e+00 9.303794860839843750e+00
1.100000000000000000e+01 7.547470092773437500e+00 9.017981529235839844e+00
1.100000000000000000e+01 7.547470092773437500e+00 9.017981529235839844e+00
1.100000000000000000e+01 7.547470092773437500e+00 9.017981529235839844e+00
1.100000000000000000e+01 7.547470092773437500e+00 9.017981529235839844e+00
1.100000000000000000e+01 7.547470092773437500e+00 9.017981529235839844e+00
1.100000000000000000e+01 7.547470092773437500e+00 9.017981529235839844e+00
1.200000000000000000e+01 1.058450031280517578e+01 8.767304420471191406e+00
1.200000000000000000e+01 1.058450031280517578e+01 8.767304420471191406e+00
1.200000000000000000e+01 1.058450031280517578e+01 8.767304420471191406e+00
1.200000000000000000e+01 1.058450031280517578e+01 8.767304420471191406e+00
1.200000000000000000e+01 1.058450031280517578e+01 8.767304420471191406e+00
1.300000000000000000e+01 9.685321807861328125e+00 8.544240951538085938e+00
1.300000000000000000e+01 9.685321807861328125e+00 8.544240951538085938e+00
1.300000000000000000e+01 9.685321807861328125e+00 8.544240951538085938e+00
1.300000000000000000e+01 9.685321807861328125e+00 8.544240951538085938e+00
1.300000000000000000e+01 9.685321807861328125e+00 8.544240951538085938e+00
1.400000000000000000e+01 1.184282207489013672e+01 8.362153053283691406e+00
1.400000000000000000e+01 1.184282207489013672e+01 8.362153053283691406e+00
1.400000000000000000e+01 1.184282207489013672e+01 8.362153053283691406e+00
1.400000000000000000e+01 1.184282207489013672e+01 8.362153053283691406e+00
1.500000000000000000e+01 8.713535308837890625e+00 8.220027923583984375e+00
1.500000000000000000e+01 8.713535308837890625e+00 8.220027923583984375e+00
1.500000000000000000e+01 8.713535308837890625e+00 8.220027923583984375e+00
1.500000000000000000e+01 8.713535308837890625e+00 8.220027923583984375e+00
1.500000000000000000e+01 8.713535308837890625e+00 8.220027923583984375e+00
1.600000000000000000e+01 8.894427299499511719e+00 8.095963478088378906e+00
1.600000000000000000e+01 8.894427299499511719e+00 8.095963478088378906e+00
1.600000000000000000e+01 8.894427299499511719e+00 8.095963478088378906e+00
1.600000000000000000e+01 8.894427299499511719e+00 8.095963478088378906e+00
1.700000000000000000e+01 6.599763393402099609e+00 7.994702339172363281e+00
1.700000000000000000e+01 6.599763393402099609e+00 7.994702339172363281e+00
1.700000000000000000e+01 6.599763393402099609e+00 7.994702339172363281e+00
1.800000000000000000e+01 7.247379302978515625e+00 7.906143665313720703e+00
1.800000000000000000e+01 7.247379302978515625e+00 7.906143665313720703e+00
1.800000000000000000e+01 7.247379302978515625e+00 7.906143665313720703e+00
1.800000000000000000e+01 7.247379302978515625e+00 7.906143665313720703e+00
1.900000000000000000e+01 6.172537326812744141e+00 7.826904296875000000e+00
1.900000000000000000e+01 6.172537326812744141e+00 7.826904296875000000e+00
1.900000000000000000e+01 6.172537326812744141e+00 7.826904296875000000e+00
2.000000000000000000e+01 6.679517269134521484e+00 7.752395153045654297e+00
2.000000000000000000e+01 6.679517269134521484e+00 7.752395153045654297e+00
2.000000000000000000e+01 6.679517269134521484e+00 7.752395153045654297e+00
2.100000000000000000e+01 6.094939708709716797e+00 7.682090282440185547e+00
2.100000000000000000e+01 6.094939708709716797e+00 7.682090282440185547e+00
2.100000000000000000e+01 6.094939708709716797e+00 7.682090282440185547e+00
2.200000000000000000e+01 6.440685272216796875e+00 7.615639209747314453e+00
2.200000000000000000e+01 6.440685272216796875e+00 7.615639209747314453e+00
2.200000000000000000e+01 6.440685272216796875e+00 7.615639209747314453e+00
2.300000000000000000e+01 6.085477828979492188e+00 7.552703857421875000e+00
2.300000000000000000e+01 6.085477828979492188e+00 7.552703857421875000e+00
2.300000000000000000e+01 6.085477828979492188e+00 7.552703857421875000e+00
2.400000000000000000e+01 6.306869506835937500e+00 7.493022441864013672e+00
2.400000000000000000e+01 6.306869506835937500e+00 7.493022441864013672e+00
2.500000000000000000e+01 6.089385986328125000e+00 7.436218738555908203e+00
2.500000000000000000e+01 6.089385986328125000e+00 7.436218738555908203e+00
2.500000000000000000e+01 6.089385986328125000e+00 7.436218738555908203e+00
2.600000000000000000e+01 6.226826667785644531e+00 7.383405208587646484e+00
2.600000000000000000e+01 6.226826667785644531e+00 7.383405208587646484e+00
2.700000000000000000e+01 6.091778755187988281e+00 7.335125923156738281e+00
2.700000000000000000e+01 6.091778755187988281e+00 7.335125923156738281e+00
2.700000000000000000e+01 6.091778755187988281e+00 7.335125923156738281e+00
2.800000000000000000e+01 6.180823802947998047e+00 7.288846492767333984e+00
2.800000000000000000e+01 6.180823802947998047e+00 7.288846492767333984e+00
2.900000000000000000e+01 6.092072963714599609e+00 7.245817184448242188e+00
2.900000000000000000e+01 6.092072963714599609e+00 7.245817184448242188e+00
3.000000000000000000e+01 6.151342868804931641e+00 7.205523490905761719e+00
3.000000000000000000e+01 6.151342868804931641e+00 7.205523490905761719e+00
3.100000000000000000e+01 6.091448783874511719e+00 7.166633129119873047e+00
3.100000000000000000e+01 6.091448783874511719e+00 7.166633129119873047e+00
3.200000000000000000e+01 6.131361007690429688e+00 7.129148483276367188e+00
3.200000000000000000e+01 6.131361007690429688e+00 7.129148483276367188e+00
3.300000000000000000e+01 6.089350700378417969e+00 7.094420909881591797e+00
3.300000000000000000e+01 6.089350700378417969e+00 7.094420909881591797e+00
3.400000000000000000e+01 6.116812229156494141e+00 7.062800884246826172e+00
3.400000000000000000e+01 6.116812229156494141e+00 7.062800884246826172e+00
3.500000000000000000e+01 6.087336540222167969e+00 7.032197952270507812e+00
3.500000000000000000e+01 6.087336540222167969e+00 7.032197952270507812e+00
3.600000000000000000e+01 6.105839729309082031e+00 7.002373695373535156e+00
3.600000000000000000e+01 6.105839729309082031e+00 7.002373695373535156e+00
3.700000000000000000e+01 6.085025787353515625e+00 6.973562240600585938e+00
3.700000000000000000e+01 6.085025787353515625e+00 6.973562240600585938e+00
3.800000000000000000e+01 6.097694873809814453e+00 6.945435047149658203e+00
3.900000000000000000e+01 6.082778930664062500e+00 6.918029308319091797e+00
3.900000000000000000e+01 6.082778930664062500e+00 6.918029308319091797e+00
4.000000000000000000e+01 6.091269016265869141e+00 6.891372680664062500e+00
4.100000000000000000e+01 6.080687999725341797e+00 6.865206241607666016e+00
4.100000000000000000e+01 6.080687999725341797e+00 6.865206241607666016e+00
4.200000000000000000e+01 6.086428165435791016e+00 6.839794158935546875e+00
4.300000000000000000e+01 6.078848838806152344e+00 6.815030574798583984e+00
4.300000000000000000e+01 6.078848838806152344e+00 6.815030574798583984e+00
4.400000000000000000e+01 6.082666397094726562e+00 6.790843009948730469e+00
4.500000000000000000e+01 6.077046394348144531e+00 6.767709255218505859e+00
4.500000000000000000e+01 6.077046394348144531e+00 6.767709255218505859e+00
4.600000000000000000e+01 6.079713344573974609e+00 6.745277881622314453e+00
4.700000000000000000e+01 6.075552940368652344e+00 6.723403453826904297e+00
4.700000000000000000e+01 6.075552940368652344e+00 6.723403453826904297e+00
4.800000000000000000e+01 6.077354907989501953e+00 6.702016830444335938e+00
4.900000000000000000e+01 6.074224948883056641e+00 6.682075023651123047e+00
5.000000000000000000e+01 6.075420379638671875e+00 6.662628173828125000e+00
5.000000000000000000e+01 6.075420379638671875e+00 6.662628173828125000e+00
5.100000000000000000e+01 6.073130607604980469e+00 6.643714427947998047e+00
5.200000000000000000e+01 6.073790073394775391e+00 6.625147819519042969e+00
5.300000000000000000e+01 6.072125911712646484e+00 6.607317447662353516e+00
5.400000000000000000e+01 6.072572231292724609e+00 6.590009212493896484e+00
5.500000000000000000e+01 6.071258068084716797e+00 6.573103427886962891e+00
5.500000000000000000e+01 6.071258068084716797e+00 6.573103427886962891e+00
5.600000000000000000e+01 6.071482658386230469e+00 6.556422233581542969e+00
5.700000000000000000e+01 6.070545196533203125e+00 6.540209770202636719e+00
5.800000000000000000e+01 6.070637226104736328e+00 6.524261951446533203e+00
5.900000000000000000e+01 6.069896697998046875e+00 6.508681774139404297e+00
6.000000000000000000e+01 6.069900512695312500e+00 6.493711471557617188e+00
6.100000000000000000e+01 6.069356918334960938e+00 6.479208469390869141e+00
6.200000000000000000e+01 6.069316387176513672e+00 6.464898109436035156e+00
6.300000000000000000e+01 6.068870067596435547e+00 6.451033115386962891e+00
6.400000000000000000e+01 6.068830490112304688e+00 6.437377929687500000e+00
6.500000000000000000e+01 6.068470954895019531e+00 6.424008369445800781e+00
6.600000000000000000e+01 6.068397045135498047e+00 6.410953998565673828e+00
6.700000000000000000e+01 6.068122386932373047e+00 6.398099899291992188e+00
6.800000000000000000e+01 6.068056583404541016e+00 6.386208057403564453e+00
6.900000000000000000e+01 6.067836761474609375e+00 6.374547958374023438e+00
7.000000000000000000e+01 6.067759990692138672e+00 6.363249301910400391e+00
7.100000000000000000e+01 6.067590236663818359e+00 6.352056980133056641e+00
7.200000000000000000e+01 6.067511081695556641e+00 6.341187000274658203e+00
7.300000000000000000e+01 6.067376136779785156e+00 6.330513954162597656e+00
7.500000000000000000e+01 6.067190647125244141e+00 6.309674263000488281e+00
7.600000000000000000e+01 6.067133903503417969e+00 6.299598217010498047e+00
7.700000000000000000e+01 6.067030429840087891e+00 6.289796829223632812e+00
7.800000000000000000e+01 6.066984176635742188e+00 6.280178070068359375e+00
7.900000000000000000e+01 6.066898345947265625e+00 6.270638465881347656e+00
8.100000000000000000e+01 6.066786289215087891e+00 6.252265453338623047e+00
8.200000000000000000e+01 6.066743850708007812e+00 6.243353843688964844e+00
8.300000000000000000e+01 6.066689014434814453e+00 6.234606742858886719e+00
8.400000000000000000e+01 6.066652297973632812e+00 6.226055145263671875e+00
8.600000000000000000e+01 6.066571712493896484e+00 6.209366321563720703e+00
8.700000000000000000e+01 6.066531181335449219e+00 6.201381206512451172e+00
8.900000000000000000e+01 6.066467285156250000e+00 6.185594081878662109e+00
9.000000000000000000e+01 6.066447734832763672e+00 6.177965164184570312e+00
9.100000000000000000e+01 6.066414833068847656e+00 6.170497417449951172e+00
9.300000000000000000e+01 6.066370964050292969e+00 6.155908584594726562e+00
9.400000000000000000e+01 6.066349029541015625e+00 6.148940563201904297e+00
9.600000000000000000e+01 6.066313266754150391e+00 6.135145664215087891e+00
9.700000000000000000e+01 6.066296577453613281e+00 6.128466606140136719e+00
9.900000000000000000e+01 6.066265106201171875e+00 6.115420341491699219e+00
1.000000000000000000e+02 6.066253662109375000e+00 6.109129428863525391e+00
1.020000000000000000e+02 6.066230297088623047e+00 6.096823692321777344e+00
1.030000000000000000e+02 6.066217422485351562e+00 6.090841770172119141e+00
1.050000000000000000e+02 6.066200733184814453e+00 6.079145431518554688e+00
1.070000000000000000e+02 6.066183567047119141e+00 6.067963123321533203e+00
1.080000000000000000e+02 6.066175937652587891e+00 6.062486171722412109e+00
1.100000000000000000e+02 6.066163539886474609e+00 6.051832199096679688e+00
1.120000000000000000e+02 6.066151618957519531e+00 6.042685985565185547e+00
1.140000000000000000e+02 6.066142559051513672e+00 6.034476280212402344e+00
1.150000000000000000e+02 6.066139698028564453e+00 6.030518054962158203e+00
1.170000000000000000e+02 6.066130161285400391e+00 6.022775650024414062e+00
1.190000000000000000e+02 6.066122531890869141e+00 6.015385150909423828e+00
1.210000000000000000e+02 6.066116809844970703e+00 6.008521080017089844e+00
1.230000000000000000e+02 6.066113471984863281e+00 6.001908779144287109e+00
1.250000000000000000e+02 6.066107749938964844e+00 5.995532035827636719e+00
1.270000000000000000e+02 6.066104888916015625e+00 5.989307880401611328e+00
1.290000000000000000e+02 6.066101074218750000e+00 5.983341217041015625e+00
1.310000000000000000e+02 6.066098690032958984e+00 5.977497577667236328e+00
1.330000000000000000e+02 6.066095352172851562e+00 5.971851348876953125e+00
1.350000000000000000e+02 6.066094875335693359e+00 5.966341495513916016e+00
1.370000000000000000e+02 6.066091537475585938e+00 5.961059570312500000e+00
1.390000000000000000e+02 6.066092491149902344e+00 5.955886363983154297e+00
1.410000000000000000e+02 6.066092014312744141e+00 5.950898647308349609e+00
1.430000000000000000e+02 6.066088676452636719e+00 5.945996761322021484e+00
1.460000000000000000e+02 6.066086292266845703e+00 5.938971996307373047e+00
1.480000000000000000e+02 6.066084384918212891e+00 5.934470653533935547e+00
1.500000000000000000e+02 6.066084384918212891e+00 5.930053234100341797e+00
1.530000000000000000e+02 6.066083431243896484e+00 5.923693180084228516e+00
1.550000000000000000e+02 6.066082954406738281e+00 5.919585704803466797e+00
1.570000000000000000e+02 6.066082000732421875e+00 5.915595531463623047e+00
1.600000000000000000e+02 6.066082000732421875e+00 5.909781455993652344e+00
1.620000000000000000e+02 6.066081047058105469e+00 5.906027793884277344e+00
1.650000000000000000e+02 6.066081523895263672e+00 5.900593757629394531e+00
1.670000000000000000e+02 6.066080093383789062e+00 5.897101879119873047e+00
1.700000000000000000e+02 6.066080093383789062e+00 5.892013549804687500e+00
1.730000000000000000e+02 6.066079616546630859e+00 5.887146472930908203e+00
1.750000000000000000e+02 6.066080093383789062e+00 5.884020805358886719e+00
1.780000000000000000e+02 6.066079616546630859e+00 5.879497528076171875e+00
1.810000000000000000e+02 6.066079616546630859e+00 5.875170707702636719e+00
1.840000000000000000e+02 6.066079139709472656e+00 5.871032714843750000e+00
1.870000000000000000e+02 6.066079139709472656e+00 5.867024421691894531e+00
1.900000000000000000e+02 6.066078662872314453e+00 5.863182544708251953e+00
1.930000000000000000e+02 6.066079616546630859e+00 5.859472751617431641e+00
1.960000000000000000e+02 6.066079139709472656e+00 5.855893611907958984e+00
1.990000000000000000e+02 6.066079139709472656e+00 5.852450370788574219e+00
2.020000000000000000e+02 6.066079139709472656e+00 5.849094867706298828e+00
2.050000000000000000e+02 6.066079139709472656e+00 5.845842361450195312e+00
2.080000000000000000e+02 6.066079139709472656e+00 5.842725276947021484e+00
2.110000000000000000e+02 6.066079616546630859e+00 5.839708805084228516e+00
2.150000000000000000e+02 6.066078662872314453e+00 5.835881233215332031e+00
2.180000000000000000e+02 6.066079139709472656e+00 5.833131790161132812e+00
2.210000000000000000e+02 6.066079139709472656e+00 5.830460071563720703e+00
2.250000000000000000e+02 6.066077709197998047e+00 5.827054500579833984e+00
2.280000000000000000e+02 6.066079139709472656e+00 5.824586868286132812e+00
2.320000000000000000e+02 6.066079139709472656e+00 5.821454524993896484e+00
2.360000000000000000e+02 6.066078662872314453e+00 5.818439483642578125e+00
2.390000000000000000e+02 6.066079139709472656e+00 5.816270351409912109e+00
2.430000000000000000e+02 6.066079139709472656e+00 5.813487052917480469e+00
2.470000000000000000e+02 6.066079139709472656e+00 5.810830116271972656e+00
2.510000000000000000e+02 6.066078662872314453e+00 5.808288097381591797e+00
2.550000000000000000e+02 6.066079139709472656e+00 5.805840015411376953e+00
2.590000000000000000e+02 6.066078662872314453e+00 5.803510189056396484e+00
2.630000000000000000e+02 6.066079139709472656e+00 5.801269054412841797e+00
2.670000000000000000e+02 6.066079139709472656e+00 5.799118041992187500e+00
2.710000000000000000e+02 6.066079139709472656e+00 5.797042369842529297e+00
2.750000000000000000e+02 6.066079139709472656e+00 5.795051097869873047e+00
2.790000000000000000e+02 6.066079139709472656e+00 5.793145656585693359e+00
2.840000000000000000e+02 6.066079139709472656e+00 5.790875434875488281e+00
2.880000000000000000e+02 6.066079139709472656e+00 5.789139270782470703e+00
2.930000000000000000e+02 6.066079139709472656e+00 5.787052631378173828e+00
2.970000000000000000e+02 6.066079139709472656e+00 5.785457134246826172e+00
3.020000000000000000e+02 6.066079139709472656e+00 5.783551216125488281e+00
3.070000000000000000e+02 6.066079139709472656e+00 5.781727790832519531e+00
3.110000000000000000e+02 6.066079139709472656e+00 5.780332565307617188e+00
3.160000000000000000e+02 6.066079139709472656e+00 5.778672695159912109e+00
3.210000000000000000e+02 6.066079139709472656e+00 5.777075290679931641e+00
3.260000000000000000e+02 6.066079139709472656e+00 5.775557041168212891e+00
3.310000000000000000e+02 6.066079139709472656e+00 5.774220466613769531e+00
3.360000000000000000e+02 6.066079139709472656e+00 5.772958755493164062e+00
3.420000000000000000e+02 6.066079139709472656e+00 5.771515369415283203e+00
3.470000000000000000e+02 6.066079139709472656e+00 5.770383834838867188e+00
3.530000000000000000e+02 6.066079139709472656e+00 5.769078254699707031e+00
3.580000000000000000e+02 6.066078662872314453e+00 5.768055438995361328e+00
3.640000000000000000e+02 6.066077709197998047e+00 5.766882896423339844e+00
3.690000000000000000e+02 6.066079139709472656e+00 5.765952110290527344e+00
3.750000000000000000e+02 6.066079139709472656e+00 5.764886379241943359e+00
3.810000000000000000e+02 6.066079139709472656e+00 5.763876438140869141e+00
3.870000000000000000e+02 6.066077709197998047e+00 5.762920379638671875e+00
3.930000000000000000e+02 6.066079139709472656e+00 5.762011528015136719e+00
3.990000000000000000e+02 6.066079139709472656e+00 5.761147022247314453e+00
